name,value_known,value_curve_ref,value_default,value_unresolved_reason,table,source,note,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
Mosse.InstantSelfEscapeBuff.Buff.MoveSpeedScaler,1.5,,,,AbilityConstants,base,50% extra move speed,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.Cooldown,30.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.DissolveAmount,0.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.DissolveDuration,1.0,,,,AbilityConstants,base,Smooth in and out duration,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.ExistingThreatMultiplier,0.5,,,,AbilityConstants,base,multiplies all current threat by this number (0.5 = halves it),datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.ManaCost,18.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.Talent.ReducedIncomingDamage.DamageMultiplier,0.8,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.InstantSelfEscapeBuff.VisualEffectSizeScale,3.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.MeleeAutoAttack.IntellectCoefficient,0.4,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.MeleeAutoAttack.MaxRange,500.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.MeleeAutoAttack.Spread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.ExpertiseBuff.ExpertiseIncrease,0.05,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.ExpertiseBuff.HealthLimit,0.7,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.FurthestSpawnDistanceFromTarget,100.0,,,,AbilityConstants,base,HitVolumeRadius + FurthestSpawnDistanceFromTarget,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Heal.IntellectCoefficient,1.085,,,,AbilityConstants,base,was 2.17,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Heal.Spread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Hot.Duration,8.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Hot.IntellectCoefficient,0.25,,,,AbilityConstants,base,was 0.5,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Hot.Spread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.Hot.TickInterval,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.LifeTime,20.0,,,,AbilityConstants,base,NEW -----------------------------------,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.MushroomActivationDelay,0.5,,,,AbilityConstants,base,The time it takes until the mushrooms can be soaked from after they have spawned,datamine,,,producer_bound
Mosse.Passive.HealingMushroomPlacement.SpawnChance,0.12,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.IncreasedMoveSpeed,1.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.IncreasedSpiritGenerationDamage.Scale,1.0,,,,AbilityConstants,base,1.0 is equal to a 0% increase,datamine,,,producer_bound
Mosse.Passive.IncreasedSpiritGenerationHeal.Scale,1.5,,,,AbilityConstants,base,1.5 is equal to a 50% increase,datamine,,,producer_bound
Mosse.Passive.PartyStaminaBuff.Radius,8000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Passive.PartyStaminaBuff.StaminaMultiplier,1.25,,,,AbilityConstants,base,was 1.30,datamine,,,producer_bound
Mosse.PinkButterfly.Double.ChargeUpDuration,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.FlashHeal.IntellectCoefficient,3.556,,,,AbilityConstants,base,was 7.112,datamine,,,producer_bound
Mosse.PinkButterfly.Double.FlashHeal.Spread,0.2,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Hot.Duration,15.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Hot.IntellectCoefficientPerTick,0.7178,,,,AbilityConstants,base,was 0.87 and then 0.435,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Hot.Spread,0.2,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Hot.TickPeriod,1.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.ManaCost,61.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.MaxRange,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.IncreaseHealingToSimplePinkFlutterfly.HealScaler,1.25,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.IncreasedCriticalStrikeChance,0.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.IncreasedHotDuration.AdditionalSeconds,9.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.ManaCostReduceBuffOnOtherAbilityCommit.BuffDuration,8.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.ManaCostReduceBuffOnOtherAbilityCommit.ManaCostScaler,0.75,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Double.Talent.MaxHealthIncreaseOnCrit.MaxHealthScaler,1.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.IncreasedHealPerVine.HealMultiplierPerVine,0.03,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.HotIntellectCoefficientPerTick,1.815,,,,AbilityConstants,base,was 0.825,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.HotTickPeriod,3.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.ManaCost,39.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.MaxRange,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Spread,0.2,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.CastedMulti.CastDuration,1.2,,,,AbilityConstants,base,was 1.5,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.CastedMulti.ManaMultiplier,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.CastedMulti.MaxTargets,4.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.CastedMulti.Radius,4000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.HealingBonusToPinkSimple,1.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.IncreasedTickSpeed.Duration,12.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PinkButterfly.Simple.Talent.IncreasedTickSpeed.TickPeriodIncrease,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Buff.IncomingDamageScale,0.75,,,,AbilityConstants,base,20% less incoming damage 	; old,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Buff.IncomingHealMultiplier,1.4,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Cooldown,120.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Duration,15.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.ManaCost,117.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.MaxRangeDown,2000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.MaxRangeHorizontal,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.MaxRangeUp,1500.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Radius,800.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Talent.HealingTotem.IncreasedCritChance,0.3,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Talent.IncreasedDamageReduction.DamageReductionMultiplier,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.DurationalAoeHealPlacement.ReductionInSeconds,3.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.HealingAoeTotem.ReductionInSeconds,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.ProjectileTurret.ReductionInSeconds,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.AdditionalTargetMaxDistance,700.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.DamageIntellectCoefficient,0.69,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.DamageSpread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.Duration,27.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.FiringPeriod,3.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.MaxNumAdditionalTargets,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.MaxRange,6000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.SpawnDuration,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.Talent.DamageIncreasePerPinkButterfly.DamageIncrease,0.12,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurret.TurretRadius,30.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurrets.Cooldown,9.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurrets.ManaCost,18.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurrets.MaxCharges,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurrets.MaxRange,4000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.ProjectileTurrets.NumTurrets,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SharedHealthBuff.Duration,12.0,,,,AbilityConstants,base,Spirit Ability,datamine,,,producer_bound
Mosse.SharedHealthBuff.NumOfTurrets,6.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SharedHealthBuff.SpiritCost,100.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SharedHealthBuff.SyncInterval,1.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.Cooldown,60.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.DamageMultiplier,0.8,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.Duration,12.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.ManaCost,63.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.Talent.AddCharges.MaxCharges,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetCastedDamageReduction.Talent.AddCharges.NumberTurretsSpawned,4.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDispel.Cooldown,6.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDispel.ManaCost,82.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDispel.Range,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.Duration,24.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.IntellectCoefficient,0.54,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.ManaCost,18.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.ProjectileTurret.SpawnChancePerDotTick,0.0,,,,AbilityConstants,base,0 until moved to talent potentially,datamine,,,producer_bound
Mosse.SingleTargetDot.Range,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.Spread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SingleTargetDot.TickInterval,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SpiritProc.ResourceRefund.FlatSpiritPointGain,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.SpiritProc.ResourceRefund.SecondaryEffect.MaxManaFractionForTrigger,0.04,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.StationaryImmunityHot.Cooldown,300.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.StationaryImmunityHot.Duration,10.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.StationaryImmunityHot.Heal.PercentagePerTick,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.StationaryImmunityHot.Heal.TickRate,1.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.StationaryImmunityHot.ManaCost,5.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ButterflyHealLowHealth.Buff.Cooldown,30.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ButterflyHealLowHealth.Buff.Duration,8.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ButterflyHealLowHealth.Buff.HealthPercentToTrigger,0.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ButterflyHealLowHealth.Buff.HotScaler,2.0,,,,AbilityConstants,base,TALENT - SAVING GRACE,datamine,,,producer_bound
Mosse.Talent.IncreasedMaxMana.MaxManaMultiplier,1.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.IncreasedMovementSpeed.SpeedMultiplier,1.2,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ReducedIncomingAoeDamage.AdditionalReduction,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.ReducedIncomingMagicDamage.AdditionalReduction,0.9,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.TargetAbsorb.AbsorbDamageMitigation,0.5,,,,AbilityConstants,base,was 0.70,datamine,,,producer_bound
Mosse.Talent.TargetAbsorb.Duration,18.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.Talent.TargetAbsorb.IntellectCoefficient,17.55,,,,AbilityConstants,base,was 24.55,datamine,,,producer_bound
Mosse.TurretChannelHeal.Cooldown,45.0,,,,AbilityConstants,base,OLD,datamine,,,producer_bound
Mosse.TurretChannelHeal.Debuff.OutgoingDamageScale,0.8,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.TurretChannelHeal.ManaCost,77.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.TurretChannelHeal.MaxRange,3000.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.TurretChannelHeal.Talent.FocusTargetIncreasedDamage.DamageMultiplier,2.5,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.AttackSpeedDivider,1.5,,,,AbilityConstants,base,Divide when using reduction,datamine,,,producer_bound
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.MovementSpeedDivider,1.5,,,,AbilityConstants,base,Divide when using reduction,datamine,,,producer_bound
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.Radius,700.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.TurretChannelHeal.TurretChannelDuration,10.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.YellowButterflies.Duration,20.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.YellowButterflies.IntellectCoefficient,0.16,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.YellowButterflies.PlantAbilityPPM,3.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.YellowButterflies.Spread,0.1,,,,AbilityConstants,base,,datamine,,,producer_bound
Mosse.YellowButterflies.Talent.MoveToLowestHealth.IncreasedCriticalChance,0.2,,,,AbilityConstants,base,flat added crit percent,datamine,,,producer_bound
Mosse.YellowButterflies.TickInterval,2.0,,,,AbilityConstants,base,,datamine,,,producer_bound
Mount.Default.MovementSpeed,2.0,,,,MountConstants,base,,datamine,,,producer_bound
Mount.RatBrown.MovementSpeed,2.0,,,,MountConstants,base,,datamine,,,producer_bound
NP_BossHellcaller.CastedRangedProjectile.CastTime,2.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.CastedRangedProjectile.Cooldown,0.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.CastedRangedProjectile.IntellectCoefficient,4.41,,,,AC_NightPatrol,base,Charged Bolt,datamine,,,producer_bound
NP_BossHellcaller.CastedRangedProjectile.InterruptCooldown,6.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.CastedRangedProjectile.MaxRange,3000.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.CastTime,3.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.Cooldown,20.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.InitialCooldown,12.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.IntellectCoefficient,6.12,,,,AC_NightPatrol,base,Dread Arc,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.InterruptCooldown,16.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.MaxChainCount,4.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.MaxChainDistance,1000.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.ChainLightning.MaxRange,4000.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.GrowingCircleCast.CastTime,3.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.GrowingCircleCast.Cooldown,32.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.GrowingCircleCast.InitialCooldown,38.0,,,,AC_NightPatrol,base,Forked Lightning,datamine,,,producer_bound
NP_BossHellcaller.GrowingCircleCast.IntCoefficient,15.58,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.GrowingCircleCast.Radius,1200.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.Debuff.Duration,36.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.Debuff.MagicDamageMultiplier,1.25,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.InitialMaxCooldown,6.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.InitialMinCooldown,6.0,,,,AC_NightPatrol,base,CUT ABILITY,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.IntellectCoefficient,6.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.MaxCooldown,30.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.MaxRange,2000.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.InitialTankDebuff.MinCooldown,30.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.IntiialTankDebuff.CastTime,2.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.MeleeAutoAttack.Cooldown,2.1,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.MeleeAutoAttack.MaxRange,550.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.MeleeAutoAttack.StrengthCoefficient,4.21,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.PeriodicDamage.StrengthCoefficient,1.09,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.PeriodicDamage.TickInterval,2.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.Retreat.MinHealthPercentBeforeRetreating,75.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.Retreat.PreTeleportDelay,2.5,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.Retreat.StunDuration,2.5,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.Retreat.TeleportDuration,2.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.Retreat.TriggerHealthPercent,80.0,,,,AC_NightPatrol,base,Leave Phase 1,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.ActivationDelay,2.0,,,,AC_NightPatrol,base,amount of time before it starts ticking,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.Cooldown,38.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.Damage.IntCoefficient,2.34,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.Debuff.Duration,12.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.Debuff.SoakRadius,400.0,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.Debuff.TickInterval,0.5,,,,AC_NightPatrol,base,,datamine,,,producer_bound
NP_BossHellcaller.SoakDebuff.InitialCooldown,24.0,,,,AC_NightPatrol,base,Lightning Rod,datamine,,,producer_bound
