id,namespace,tag,numeric_id,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
GameplayEffect/GE_PR_BossPirateCaptain_BecomeGhost_Transition,GameplayEffect,GE_PR_BossPirateCaptain_BecomeGhost_Transition,699,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_CannonAoe_Damage,GameplayEffect,GE_PR_BossPirateCaptain_CannonAoe_Damage,707,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_CannonAoe_Stun,GameplayEffect,GE_PR_BossPirateCaptain_CannonAoe_Stun,706,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DebuffAoePool_PlacementAoeDamage,GameplayEffect,GE_PR_BossPirateCaptain_DebuffAoePool_PlacementAoeDamage,2473,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DebuffAoePool_PlacementDebuff,GameplayEffect,GE_PR_BossPirateCaptain_DebuffAoePool_PlacementDebuff,2466,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DebuffAoePool_PoolDamage,GameplayEffect,GE_PR_BossPirateCaptain_DebuffAoePool_PoolDamage,2465,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DebuffAoePool_PoolSlow,GameplayEffect,GE_PR_BossPirateCaptain_DebuffAoePool_PoolSlow,2464,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DonutAoe_Damage,GameplayEffect,GE_PR_BossPirateCaptain_DonutAoe_Damage,2459,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_DonutAoe_Fade,GameplayEffect,GE_PR_BossPirateCaptain_DonutAoe_Fade,2467,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_EmtpyArenaChannel_Damage,GameplayEffect,GE_PR_BossPirateCaptain_EmtpyArenaChannel_Damage,705,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_EmtpyArenaChannel_Intermission,GameplayEffect,GE_PR_BossPirateCaptain_EmtpyArenaChannel_Intermission,2536,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_ObstacleCourse_DontSendBack,GameplayEffect,GE_PR_BossPirateCaptain_ObstacleCourse_DontSendBack,704,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_ObstacleCourse_Dot,GameplayEffect,GE_PR_BossPirateCaptain_ObstacleCourse_Dot,703,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_ObstacleCourse_PlayerGhost,GameplayEffect,GE_PR_BossPirateCaptain_ObstacleCourse_PlayerGhost,702,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_ObstacleCourse_ReturnBuff,GameplayEffect,GE_PR_BossPirateCaptain_ObstacleCourse_ReturnBuff,2463,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_QuickShots_Damage,GameplayEffect,GE_PR_BossPirateCaptain_QuickShots_Damage,698,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_QuickShots_PreferSomeoneElse,GameplayEffect,GE_PR_BossPirateCaptain_QuickShots_PreferSomeoneElse,2183,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Soak_HUDOverlayEffect,GameplayEffect,GE_PR_BossPirateCaptain_Soak_HUDOverlayEffect,697,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Soak_NonSoakedDamage,GameplayEffect,GE_PR_BossPirateCaptain_Soak_NonSoakedDamage,696,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Soak_SoakedDamage,GameplayEffect,GE_PR_BossPirateCaptain_Soak_SoakedDamage,695,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Spin_Damage,GameplayEffect,GE_PR_BossPirateCaptain_Spin_Damage,694,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Spin_ShootDamage,GameplayEffect,GE_PR_BossPirateCaptain_Spin_ShootDamage,693,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Spin_ShootDebuff,GameplayEffect,GE_PR_BossPirateCaptain_Spin_ShootDebuff,692,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Spin_ShootDebuff_AoeDamage_Damage,GameplayEffect,GE_PR_BossPirateCaptain_Spin_ShootDebuff_AoeDamage_Damage,691,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Spin_Slow,GameplayEffect,GE_PR_BossPirateCaptain_Spin_Slow,690,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Split_AboutToBeShot,GameplayEffect,GE_PR_BossPirateCaptain_Split_AboutToBeShot,689,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Split_Dot,GameplayEffect,GE_PR_BossPirateCaptain_Split_Dot,688,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Split_Left,GameplayEffect,GE_PR_BossPirateCaptain_Split_Left,687,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossPirateCaptain_Split_Right,GameplayEffect,GE_PR_BossPirateCaptain_Split_Right,686,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_AutoAttackMelee_Damage,GameplayEffect,GE_PR_BossTreasureDemon_AutoAttackMelee_Damage,672,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_BallMoverDebuff,GameplayEffect,GE_PR_BossTreasureDemon_BallMoverDebuff,2441,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_AbsorbedCoin,GameplayEffect,GE_PR_BossTreasureDemon_Ball_AbsorbedCoin,670,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_Damage,GameplayEffect,GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_Damage,669,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_Stun,GameplayEffect,GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_Stun,668,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_UntargetableEffect,GameplayEffect,GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_UntargetableEffect,667,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_ForceClientUpdateOnSpawn,GameplayEffect,GE_PR_BossTreasureDemon_Ball_ForceClientUpdateOnSpawn,664,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_Knocback_Damage,GameplayEffect,GE_PR_BossTreasureDemon_Ball_Knocback_Damage,666,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Ball_Knocback_Immune,GameplayEffect,GE_PR_BossTreasureDemon_Ball_Knocback_Immune,665,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Bleed_Dot,GameplayEffect,GE_PR_BossTreasureDemon_Bleed_Dot,684,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_CastedRangedProjectile_Damage,GameplayEffect,GE_PR_BossTreasureDemon_CastedRangedProjectile_Damage,683,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Cone_Damage,GameplayEffect,GE_PR_BossTreasureDemon_Cone_Damage,682,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Cone_Fear,GameplayEffect,GE_PR_BossTreasureDemon_Cone_Fear,681,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Nova_Damage,GameplayEffect,GE_PR_BossTreasureDemon_Nova_Damage,680,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_PunchBall_Damage,GameplayEffect,GE_PR_BossTreasureDemon_PunchBall_Damage,679,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_ScatterCoins_Damage,GameplayEffect,GE_PR_BossTreasureDemon_ScatterCoins_Damage,2113,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_ScatterCoins_DamageAura,GameplayEffect,GE_PR_BossTreasureDemon_ScatterCoins_DamageAura,677,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_SuckInCoins_Heal,GameplayEffect,GE_PR_BossTreasureDemon_SuckInCoins_Heal,676,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Tornado_Damage,GameplayEffect,GE_PR_BossTreasureDemon_Tornado_Damage,674,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_Tornado_DamageCooldown,GameplayEffect,GE_PR_BossTreasureDemon_Tornado_DamageCooldown,673,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon_TreasureBallSummon_Damage,GameplayEffect,GE_PR_BossTreasureDemon_TreasureBallSummon_Damage,675,datamine,,,legacy_unbound
GameplayEffect/GE_PR_BossTreasureDemon__StackingSelfBuff,GameplayEffect,GE_PR_BossTreasureDemon__StackingSelfBuff,671,datamine,,,legacy_unbound
GameplayEffect/GE_PR_CannonPirate_Bombardment_Damage,GameplayEffect,GE_PR_CannonPirate_Bombardment_Damage,663,datamine,,,legacy_unbound
GameplayEffect/GE_PR_CannonPirate_Cannon_Damage,GameplayEffect,GE_PR_CannonPirate_Cannon_Damage,662,datamine,,,legacy_unbound
GameplayEffect/GE_PR_CannonPirate_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_CannonPirate_MeleeAutoAttack_Damage,2123,datamine,,,legacy_unbound
GameplayEffect/GE_PR_CannonPirate_RangedAutoAttack_Damage,GameplayEffect,GE_PR_CannonPirate_RangedAutoAttack_Damage,661,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_CastedStun_Damage,GameplayEffect,GE_PR_FoB_CastedStun_Damage,660,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_CastedStun_Stun,GameplayEffect,GE_PR_FoB_CastedStun_Stun,659,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_ChanneledSlowedMoveToTarget_Heal,GameplayEffect,GE_PR_FoB_ChanneledSlowedMoveToTarget_Heal,658,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_ChanneledSlowedMoveToTarget_HealActivator,GameplayEffect,GE_PR_FoB_ChanneledSlowedMoveToTarget_HealActivator,657,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_ChanneledSlowedMoveToTarget_Slow,GameplayEffect,GE_PR_FoB_ChanneledSlowedMoveToTarget_Slow,656,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_FoB_MeleeAutoAttack_Damage,2129,datamine,,,legacy_unbound
GameplayEffect/GE_PR_FoB_RangedAutoAttack_Damage,GameplayEffect,GE_PR_FoB_RangedAutoAttack_Damage,655,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PirateGrunt_CastedTankAoeDamage_Damage,GameplayEffect,GE_PR_PirateGrunt_CastedTankAoeDamage_Damage,654,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PirateGrunt_ChanneledAoe_Damage,GameplayEffect,GE_PR_PirateGrunt_ChanneledAoe_Damage,653,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PirateGrunt_ChanneledAoe_SelfSlow,GameplayEffect,GE_PR_PirateGrunt_ChanneledAoe_SelfSlow,652,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PirateGrunt_FoBHeal_Heal,GameplayEffect,GE_PR_PirateGrunt_FoBHeal_Heal,651,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PirateGrunt_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_PirateGrunt_MeleeAutoAttack_Damage,650,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_ChanneledSelfBuff_SelfBuff,GameplayEffect,GE_PR_PossessedArmor_ChanneledSelfBuff_SelfBuff,649,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_FoBHeal_Heal,GameplayEffect,GE_PR_PossessedArmor_FoBHeal_Heal,648,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_PossessedArmor_MeleeAutoAttack_Damage,647,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_RampingDamageDebuff_Buff,GameplayEffect,GE_PR_PossessedArmor_RampingDamageDebuff_Buff,646,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_RampingDamageDebuff_Debuff,GameplayEffect,GE_PR_PossessedArmor_RampingDamageDebuff_Debuff,645,datamine,,,legacy_unbound
GameplayEffect/GE_PR_PossessedArmor_RampingDamageDebuff_DotTick,GameplayEffect,GE_PR_PossessedArmor_RampingDamageDebuff_DotTick,644,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Scallywag_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_Scallywag_MeleeAutoAttack_Damage,641,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Scallywag_TargetHealthDamage_Damage,GameplayEffect,GE_PR_Scallywag_TargetHealthDamage_Damage,643,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Scallywag_TargetHealthDamage_Debuff,GameplayEffect,GE_PR_Scallywag_TargetHealthDamage_Debuff,642,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Shark_Attached,GameplayEffect,GE_PR_Shark_Attached,61,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Shark_Attached_Linger,GameplayEffect,GE_PR_Shark_Attached_Linger,60,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Shark_BiteAttached_Damage,GameplayEffect,GE_PR_Shark_BiteAttached_Damage,640,datamine,,,legacy_unbound
GameplayEffect/GE_PR_ShipRat_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_ShipRat_MeleeAutoAttack_Damage,639,datamine,,,legacy_unbound
GameplayEffect/GE_PR_ShipRat_MoveToTarget_Buff,GameplayEffect,GE_PR_ShipRat_MoveToTarget_Buff,638,datamine,,,legacy_unbound
GameplayEffect/GE_PR_ShipRat_OnDeathAoe_Damage,GameplayEffect,GE_PR_ShipRat_OnDeathAoe_Damage,637,datamine,,,legacy_unbound
GameplayEffect/GE_PR_ShipRat_SaveSelf,GameplayEffect,GE_PR_ShipRat_SaveSelf,636,datamine,,,legacy_unbound
GameplayEffect/GE_PR_SpectralSwab_Explode_Damage,GameplayEffect,GE_PR_SpectralSwab_Explode_Damage,635,datamine,,,legacy_unbound
GameplayEffect/GE_PR_SpectralSwab_Explode_Stun,GameplayEffect,GE_PR_SpectralSwab_Explode_Stun,634,datamine,,,legacy_unbound
GameplayEffect/GE_PR_SpectralSwab_Invulnerable,GameplayEffect,GE_PR_SpectralSwab_Invulnerable,633,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Swashbuckler_CastedAoeKnockup_Damage,GameplayEffect,GE_PR_Swashbuckler_CastedAoeKnockup_Damage,632,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Swashbuckler_CastedGrowingEarthStomp_Damage,GameplayEffect,GE_PR_Swashbuckler_CastedGrowingEarthStomp_Damage,631,datamine,,,legacy_unbound
GameplayEffect/GE_PR_Swashbuckler_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_Swashbuckler_MeleeAutoAttack_Damage,630,datamine,,,legacy_unbound
GameplayEffect/GE_PR_TigerCat_Bite_Damage,GameplayEffect,GE_PR_TigerCat_Bite_Damage,629,datamine,,,legacy_unbound
GameplayEffect/GE_PR_TigerCat_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_TigerCat_MeleeAutoAttack_Damage,628,datamine,,,legacy_unbound
GameplayEffect/GE_PR_TigerCat_SlashClaws_Damage,GameplayEffect,GE_PR_TigerCat_SlashClaws_Damage,627,datamine,,,legacy_unbound
GameplayEffect/GE_PR_TreasureMinion_MoveToBossAndShoot_Damage,GameplayEffect,GE_PR_TreasureMinion_MoveToBossAndShoot_Damage,626,datamine,,,legacy_unbound
GameplayEffect/GE_PR_TreasureMinion_MoveToBoss_IncreasedMoveSpeed_Buff,GameplayEffect,GE_PR_TreasureMinion_MoveToBoss_IncreasedMoveSpeed_Buff,625,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_CastedAoeProjectile_CollisionEffect,GameplayEffect,GE_PR_WaterCaster_CastedAoeProjectile_CollisionEffect,624,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_CastedAoeProjectile_Slow,GameplayEffect,GE_PR_WaterCaster_CastedAoeProjectile_Slow,623,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_CastedRangedProjectile_AoeDamage,GameplayEffect,GE_PR_WaterCaster_CastedRangedProjectile_AoeDamage,622,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_CastedRangedProjectile_Damage,GameplayEffect,GE_PR_WaterCaster_CastedRangedProjectile_Damage,621,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_MeleeAutoAttack_Damage,GameplayEffect,GE_PR_WaterCaster_MeleeAutoAttack_Damage,620,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_TankSplash_Damage,GameplayEffect,GE_PR_WaterCaster_TankSplash_Damage,619,datamine,,,legacy_unbound
GameplayEffect/GE_PR_WaterCaster_TankSplash_SlightlySoaked,GameplayEffect,GE_PR_WaterCaster_TankSplash_SlightlySoaked,618,datamine,,,legacy_unbound
GameplayEffect/GE_PartyHealAndSelfBuff_SelfBuff,GameplayEffect,GE_PartyHealAndSelfBuff_SelfBuff,1333,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_BigBlowMitigation_Cooldown,GameplayEffect,GE_Perk_BigBlowMitigation_Cooldown,2864,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DamageReductionOrMoveSpeed_Buff,GameplayEffect,GE_Perk_DamageReductionOrMoveSpeed_Buff,2863,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DamageReductionOrMoveSpeed_BuffDurational,GameplayEffect,GE_Perk_DamageReductionOrMoveSpeed_BuffDurational,2862,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DamageToHeal_Buff,GameplayEffect,GE_Perk_DamageToHeal_Buff,2861,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DamageToHeal_Heal,GameplayEffect,GE_Perk_DamageToHeal_Heal,2860,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DeathPreventionWithImmunity_Cooldown,GameplayEffect,GE_Perk_DeathPreventionWithImmunity_Cooldown,2859,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_DeathPreventionWithImmunity_ImmunityBuff,GameplayEffect,GE_Perk_DeathPreventionWithImmunity_ImmunityBuff,2858,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_InstantHealDamageReductionBuff_Buff,GameplayEffect,GE_Perk_InstantHealDamageReductionBuff_Buff,2857,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_InstantHealDamageReductionBuff_Heal,GameplayEffect,GE_Perk_InstantHealDamageReductionBuff_Heal,2856,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_MagicDamageReductionBuff_Buff,GameplayEffect,GE_Perk_MagicDamageReductionBuff_Buff,2855,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_MaxHealthBasedAbsorb_Absorb,GameplayEffect,GE_Perk_MaxHealthBasedAbsorb_Absorb,2854,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_Passive_IncomingAoeDamageReduction,GameplayEffect,GE_Perk_Passive_IncomingAoeDamageReduction,2853,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_Passive_IncreasedArmor,GameplayEffect,GE_Perk_Passive_IncreasedArmor,2852,datamine,,,legacy_unbound
GameplayEffect/GE_Perk_Passive_ReducedIncomingMagicDamage,GameplayEffect,GE_Perk_Passive_ReducedIncomingMagicDamage,2851,datamine,,,legacy_unbound
GameplayEffect/GE_PrimaryAttributeAgility,GameplayEffect,GE_PrimaryAttributeAgility,3,datamine,,,legacy_unbound
GameplayEffect/GE_PrimaryAttributeIntellect,GameplayEffect,GE_PrimaryAttributeIntellect,4,datamine,,,legacy_unbound
GameplayEffect/GE_PrimaryAttributeStrength,GameplayEffect,GE_PrimaryAttributeStrength,5,datamine,,,legacy_unbound
GameplayEffect/GE_QuetzalAttributes,GameplayEffect,GE_QuetzalAttributes,166,datamine,,,legacy_unbound
GameplayEffect/GE_QuetzalBenevolentSpiritMasteryHeal,GameplayEffect,GE_QuetzalBenevolentSpiritMasteryHeal,165,datamine,,,legacy_unbound
GameplayEffect/GE_Quetzal_ActiveBirdCounter,GameplayEffect,GE_Quetzal_ActiveBirdCounter,164,datamine,,,legacy_unbound
GameplayEffect/GE_Quetzal_BirdDiveCounter,GameplayEffect,GE_Quetzal_BirdDiveCounter,163,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_AbsorbBuff,GameplayEffect,GE_Racket_AbsorbBuff,1405,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_AutoAttack_Damage,GameplayEffect,GE_Racket_AutoAttack_Damage,1416,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_ChanneledSpinAttack_Charge,GameplayEffect,GE_Racket_ChanneledSpinAttack_Charge,1415,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_ChanneledSpinAttack_Damage,GameplayEffect,GE_Racket_ChanneledSpinAttack_Damage,1414,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_MeleeAoeConeAndStun_Damage,GameplayEffect,GE_Racket_MeleeAoeConeAndStun_Damage,1412,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_MeleeAoeConeAndStun_Stun,GameplayEffect,GE_Racket_MeleeAoeConeAndStun_Stun,1411,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_MeleeAoeCone_Damage,GameplayEffect,GE_Racket_MeleeAoeCone_Damage,1413,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_MoveSpeedSelfBuff_Buff,GameplayEffect,GE_Racket_MoveSpeedSelfBuff_Buff,1410,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_MoveSpeedSelfBuff_Charge,GameplayEffect,GE_Racket_MoveSpeedSelfBuff_Charge,1409,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_PlantedDrum,GameplayEffect,GE_Racket_PlantedDrum,1408,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_ProjectileKnockDown_Damage,GameplayEffect,GE_Racket_ProjectileKnockDown_Damage,1407,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_ProjectileKnockDown_Knockdown,GameplayEffect,GE_Racket_ProjectileKnockDown_Knockdown,1406,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetHeavyMelee_Damage,GameplayEffect,GE_Racket_SingleTargetHeavyMelee_Damage,1404,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetMeleeAndDot_Damage,GameplayEffect,GE_Racket_SingleTargetMeleeAndDot_Damage,1403,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetMeleeAndDot_Dot,GameplayEffect,GE_Racket_SingleTargetMeleeAndDot_Dot,1402,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetMeleeInterrupt_Interrupt,GameplayEffect,GE_Racket_SingleTargetMeleeInterrupt_Interrupt,1401,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetMeleeInterrupt_Lockout,GameplayEffect,GE_Racket_SingleTargetMeleeInterrupt_Lockout,1400,datamine,,,legacy_unbound
GameplayEffect/GE_Racket_SingleTargetRangedTaunt_Taunt,GameplayEffect,GE_Racket_SingleTargetRangedTaunt_Taunt,1399,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_CastedSingleTargetRevive_SetHealthAndMana,GameplayEffect,GE_RelicPower_CastedSingleTargetRevive_SetHealthAndMana,162,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_DamagePotion,GameplayEffect,GE_RelicPower_DamagePotion,161,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_HealthPotion,GameplayEffect,GE_RelicPower_HealthPotion,160,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_InstantSingleInterrupt_Interrupt,GameplayEffect,GE_RelicPower_InstantSingleInterrupt_Interrupt,2850,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_InstantSingleInterrupt_Lockout,GameplayEffect,GE_RelicPower_InstantSingleInterrupt_Lockout,2849,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_ManaPotion,GameplayEffect,GE_RelicPower_ManaPotion,159,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_MassDispel,GameplayEffect,GE_RelicPower_MassDispel,158,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_PartyDamageReductionBuff_Buff,GameplayEffect,GE_RelicPower_PartyDamageReductionBuff_Buff,157,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_PartyInvisibility,GameplayEffect,GE_RelicPower_PartyInvisibility,2146,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_PartyMoveSpeedBuff_Buff,GameplayEffect,GE_RelicPower_PartyMoveSpeedBuff_Buff,156,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_PersonalDamageReductionBuff_Buff,GameplayEffect,GE_RelicPower_PersonalDamageReductionBuff_Buff,2715,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_PolyMorphTargetWithSharedCharges_PolymorphTarget,GameplayEffect,GE_RelicPower_PolyMorphTargetWithSharedCharges_PolymorphTarget,2243,datamine,,,legacy_unbound
GameplayEffect/GE_RelicPower_Portal_RecentlyUsedPortal,GameplayEffect,GE_RelicPower_Portal_RecentlyUsedPortal,2176,datamine,,,legacy_unbound
GameplayEffect/GE_Rime_AbilityRank_AutoProjectileOnResourceGainBuff_IncreasedDamage,GameplayEffect,GE_Rime_AbilityRank_AutoProjectileOnResourceGainBuff_IncreasedDamage,3127,datamine,,,legacy_unbound
GameplayEffect/GE_Rime_AbilityRank_CastedDebuffAoeDamage_IncreasedDamage,GameplayEffect,GE_Rime_AbilityRank_CastedDebuffAoeDamage_IncreasedDamage,3126,datamine,,,legacy_unbound
GameplayEffect/GE_Rime_AbilityRank_CastedProjectileDamageFiller_IncreasedDamage,GameplayEffect,GE_Rime_AbilityRank_CastedProjectileDamageFiller_IncreasedDamage,3125,datamine,,,legacy_unbound
