id,encoding,x,value
MC_WanderingGhostPriest,dense,1.0,1.0
MC_WanderingGhostPriest,dense,2.0,1.31
MC_WanderingGhostPriest,dense,3.0,1.85
MC_WanderingGhostPriest,dense,4.0,2.6
MC_WanderingGhostPriest,dense,5.0,3.67
MC_WanderingGhostPriest,dense,6.0,4.05
MC_WanderingGhostPriest,dense,7.0,4.66
MC_WanderingGhostPriest,dense,8.0,6.11
MC_WanderingGhostPriest,dense,9.0,8.0
MC_WanderingGhostPriest,dense,10.0,10.49
MC_WanderingGhostPriest,dense,11.0,11.23
MC_WanderingGhostPriest,dense,12.0,11.96
MC_WanderingGhostPriest,dense,13.0,14.47
MC_WanderingGhostPriest,dense,14.0,17.51
MC_WanderingGhostPriest,dense,15.0,21.18
MC_WanderingGhostPriest,dense,16.0,21.92
MC_WanderingGhostPriest,dense,17.0,22.98
MC_WanderingGhostPriest,dense,18.0,26.77
MC_WanderingGhostPriest,dense,19.0,31.19
MC_WanderingGhostPriest,dense,20.0,36.34
MC_WanderingGhostPriest,dense,21.0,37.37
MC_WanderingGhostPriest,dense,22.0,39.61
MC_WanderingGhostPriest,dense,23.0,41.99
MC_WanderingGhostPriest,dense,24.0,44.51
MC_WanderingGhostPriest,dense,25.0,47.18
MC_WanderingGhostPriest,dense,26.0,50.01
MC_WanderingGhostPriest,dense,27.0,53.01
MC_WanderingGhostPriest,dense,28.0,56.19
MC_WanderingGhostPriest,dense,29.0,59.56
MC_WanderingGhostPriest,dense,30.0,63.13
MC_WanderingGhostPriest,dense,31.0,66.92
MC_WanderingGhostPriest,dense,32.0,68.93
MC_WanderingGhostPriest,dense,33.0,71.0
MC_WanderingGhostPriest,dense,34.0,73.12
MC_WanderingGhostPriest,dense,35.0,75.32
MC_WanderingGhostPriest,dense,36.0,77.58
MC_WanderingGhostPriest,dense,37.0,79.91
MC_WanderingGhostPriest,dense,38.0,81.5
MC_WanderingGhostPriest,dense,39.0,83.13
MC_WanderingGhostPriest,dense,40.0,84.8
MC_WanderingGhostPriest,dense,41.0,86.49
MC_WanderingGhostPriest,dense,42.0,88.22
MC_WanderingGhostPriest,dense,43.0,89.99
MC_WanderingGhostPriest,dense,44.0,91.79
MC_WanderingGhostPriest,dense,45.0,93.62
MC_WanderingGhostPriest,dense,46.0,95.49
MC_WanderingGhostPriest,dense,47.0,97.4
MC_WanderingGhostPriest,dense,48.0,99.35
MC_WanderingGhostPriest,dense,49.0,101.34
MC_WanderingGhostPriest,dense,50.0,103.37
MC_WanderingGhostPriest,dense,51.0,105.43
MC_WanderingGhostPriest,dense,52.0,107.54
MC_WanderingGhostPriest,dense,53.0,109.69
MC_WanderingGhostPriest,dense,54.0,111.89
MC_WanderingGhostPriest,dense,55.0,114.12
MC_WanderingGhostPriest,dense,56.0,116.41
MC_WanderingGhostPriest,dense,57.0,118.74
MC_WanderingGhostPriest,dense,58.0,121.11
MC_WanderingGhostPriest,dense,59.0,123.53
MC_WanderingGhostPriest,dense,60.0,126.0
MC_WanderingGhostPriest,dense,61.0,128.52
MC_WanderingGhostPriest,dense,62.0,131.09
MC_WanderingGhostPriest,dense,63.0,133.72
MC_WanderingGhostPriest,dense,64.0,136.39
MC_WanderingGhostPriest,dense,65.0,139.12
MC_WanderingGhostPriest,dense,66.0,141.9
MC_WanderingGhostPriest,dense,67.0,144.74
MC_WanderingGhostPriest,dense,68.0,147.63
MC_WanderingGhostPriest,dense,69.0,150.59
MC_WanderingGhostPriest,dense,70.0,153.6
MC_WanderingGhostPriest,dense,71.0,156.67
MC_WanderingGhostPriest,dense,72.0,159.8
MC_WanderingGhostPriest,dense,73.0,163.0
MC_WanderingGhostPriest,dense,74.0,166.26
MC_WanderingGhostPriest,dense,75.0,169.58
MC_WanderingGhostPriest,dense,76.0,172.98
MC_WanderingGhostPriest,dense,77.0,176.43
MC_WanderingGhostPriest,dense,78.0,179.96
MC_WanderingGhostPriest,dense,79.0,183.56
MC_WanderingGhostPriest,dense,80.0,187.23
MC_WanderingGhostPriest,dense,81.0,190.98
MC_WanderingGhostPriest,dense,82.0,194.8
MC_WanderingGhostPriest,dense,83.0,198.69
MC_WanderingGhostPriest,dense,84.0,202.67
MC_WanderingGhostPriest,dense,85.0,206.72
MC_WanderingGhostPriest,dense,86.0,210.86
MC_WanderingGhostPriest,dense,87.0,215.07
MC_WanderingGhostPriest,dense,88.0,219.37
MC_WanderingGhostPriest,dense,89.0,223.76
MC_WanderingGhostPriest,dense,90.0,228.24
MC_WanderingGhostPriest,dense,91.0,232.8
MC_WanderingGhostPriest,dense,92.0,237.46
MC_WanderingGhostPriest,dense,93.0,242.21
MC_WanderingGhostPriest,dense,94.0,247.05
MC_WanderingGhostPriest,dense,95.0,251.99
MC_WanderingGhostPriest,dense,96.0,257.03
MC_WanderingGhostPriest,dense,97.0,262.17
MC_WanderingGhostPriest,dense,98.0,267.42
MC_WanderingGhostPriest,dense,99.0,272.76
MC_WanderingGhostPriest,dense,100.0,278.22
MC_WanderingGhostPriest,dense,101.0,283.78
MC_WanderingGhostPriest,dense,102.0,289.46
MC_WanderingGhostPriest,dense,103.0,295.25
MC_WanderingGhostPriest,dense,104.0,301.15
MC_WanderingGhostPriest,dense,105.0,307.18
MC_WanderingGhostPriest,dense,106.0,313.32
MC_WanderingGhostPriest,dense,107.0,319.59
MC_WanderingGhostPriest,dense,108.0,325.98
MC_WanderingGhostPriest,dense,109.0,332.5
MC_WanderingGhostPriest,dense,110.0,339.15
MC_WanderingGhostPriest,dense,111.0,345.93
MC_WanderingGhostPriest,dense,112.0,352.85
MC_WanderingGhostPriest,dense,113.0,359.91
MC_WanderingGhostPriest,dense,114.0,367.11
MC_WanderingGhostPriest,dense,115.0,374.45
MC_WanderingGhostPriest,dense,116.0,381.94
MC_WanderingGhostPriest,dense,117.0,389.57
MC_WanderingGhostPriest,dense,118.0,397.37
MC_WanderingGhostPriest,dense,119.0,405.31
MC_WanderingGhostPriest,dense,120.0,413.42
MC_WanderingGhostPriest,dense,121.0,421.69
MC_WanderingGhostPriest,dense,122.0,430.12
MC_WanderingGhostPriest,dense,123.0,438.72
MC_WanderingGhostPriest,dense,124.0,447.5
MC_WanderingGhostPriest,dense,125.0,456.45
MC_WanderingGhostPriest,dense,126.0,465.58
MC_WanderingGhostPriest,dense,127.0,474.89
MC_WanderingGhostPriest,dense,128.0,484.39
MC_WanderingGhostPriest,dense,129.0,494.08
MC_WanderingGhostPriest,dense,130.0,503.96
MC_WanderingGhostPriest,dense,131.0,514.04
MC_WanderingGhostPriest,dense,132.0,524.32
MC_WanderingGhostPriest,dense,133.0,534.8
MC_WanderingGhostPriest,dense,134.0,545.5
MC_WanderingGhostPriest,dense,135.0,556.41
MC_WanderingGhostPriest,dense,136.0,567.54
MC_WanderingGhostPriest,dense,137.0,578.89
MC_WanderingGhostPriest,dense,138.0,590.47
MC_WanderingGhostPriest,dense,139.0,602.27
MC_WanderingGhostPriest,dense,140.0,614.32
MC_WanderingGhostPriest,dense,141.0,626.61
MC_WanderingGhostPriest,dense,142.0,639.14
MC_WanderingGhostPriest,dense,143.0,651.92
MC_WanderingGhostPriest,dense,144.0,664.96
MC_WanderingGhostPriest,dense,145.0,678.26
MC_WanderingGhostPriest,dense,146.0,691.82
MC_WanderingGhostPriest,dense,147.0,705.66
MC_WanderingGhostPriest,dense,148.0,719.77
MC_WanderingGhostPriest,dense,149.0,734.17
MC_WanderingGhostPriest,dense,150.0,748.85
MC_WanderingGhostPriest,dense,151.0,763.83
MC_WanderingGhostWarrior,dense,1.0,1.0
MC_WanderingGhostWarrior,dense,2.0,1.31
MC_WanderingGhostWarrior,dense,3.0,1.85
MC_WanderingGhostWarrior,dense,4.0,2.6
MC_WanderingGhostWarrior,dense,5.0,3.67
MC_WanderingGhostWarrior,dense,6.0,4.05
MC_WanderingGhostWarrior,dense,7.0,4.66
MC_WanderingGhostWarrior,dense,8.0,6.11
MC_WanderingGhostWarrior,dense,9.0,8.0
MC_WanderingGhostWarrior,dense,10.0,10.49
MC_WanderingGhostWarrior,dense,11.0,11.23
MC_WanderingGhostWarrior,dense,12.0,11.96
MC_WanderingGhostWarrior,dense,13.0,14.47
MC_WanderingGhostWarrior,dense,14.0,17.51
MC_WanderingGhostWarrior,dense,15.0,21.18
MC_WanderingGhostWarrior,dense,16.0,21.92
MC_WanderingGhostWarrior,dense,17.0,22.98
MC_WanderingGhostWarrior,dense,18.0,26.77
MC_WanderingGhostWarrior,dense,19.0,31.19
MC_WanderingGhostWarrior,dense,20.0,36.34
MC_WanderingGhostWarrior,dense,21.0,37.37
MC_WanderingGhostWarrior,dense,22.0,39.61
MC_WanderingGhostWarrior,dense,23.0,41.99
MC_WanderingGhostWarrior,dense,24.0,44.51
MC_WanderingGhostWarrior,dense,25.0,47.18
MC_WanderingGhostWarrior,dense,26.0,50.01
MC_WanderingGhostWarrior,dense,27.0,53.01
MC_WanderingGhostWarrior,dense,28.0,56.19
MC_WanderingGhostWarrior,dense,29.0,59.56
MC_WanderingGhostWarrior,dense,30.0,63.13
MC_WanderingGhostWarrior,dense,31.0,66.92
MC_WanderingGhostWarrior,dense,32.0,68.93
MC_WanderingGhostWarrior,dense,33.0,71.0
MC_WanderingGhostWarrior,dense,34.0,73.12
MC_WanderingGhostWarrior,dense,35.0,75.32
MC_WanderingGhostWarrior,dense,36.0,77.58
MC_WanderingGhostWarrior,dense,37.0,79.91
MC_WanderingGhostWarrior,dense,38.0,81.5
MC_WanderingGhostWarrior,dense,39.0,83.13
MC_WanderingGhostWarrior,dense,40.0,84.8
MC_WanderingGhostWarrior,dense,41.0,86.49
MC_WanderingGhostWarrior,dense,42.0,88.22
MC_WanderingGhostWarrior,dense,43.0,89.99
MC_WanderingGhostWarrior,dense,44.0,91.79
MC_WanderingGhostWarrior,dense,45.0,93.62
MC_WanderingGhostWarrior,dense,46.0,95.49
MC_WanderingGhostWarrior,dense,47.0,97.4
MC_WanderingGhostWarrior,dense,48.0,99.35
MC_WanderingGhostWarrior,dense,49.0,101.34
MC_WanderingGhostWarrior,dense,50.0,103.37
MC_WanderingGhostWarrior,dense,51.0,105.43
MC_WanderingGhostWarrior,dense,52.0,107.54
MC_WanderingGhostWarrior,dense,53.0,109.69
MC_WanderingGhostWarrior,dense,54.0,111.89
MC_WanderingGhostWarrior,dense,55.0,114.12
MC_WanderingGhostWarrior,dense,56.0,116.41
MC_WanderingGhostWarrior,dense,57.0,118.74
MC_WanderingGhostWarrior,dense,58.0,121.11
MC_WanderingGhostWarrior,dense,59.0,123.53
MC_WanderingGhostWarrior,dense,60.0,126.0
MC_WanderingGhostWarrior,dense,61.0,128.52
MC_WanderingGhostWarrior,dense,62.0,131.09
MC_WanderingGhostWarrior,dense,63.0,133.72
MC_WanderingGhostWarrior,dense,64.0,136.39
MC_WanderingGhostWarrior,dense,65.0,139.12
MC_WanderingGhostWarrior,dense,66.0,141.9
MC_WanderingGhostWarrior,dense,67.0,144.74
MC_WanderingGhostWarrior,dense,68.0,147.63
MC_WanderingGhostWarrior,dense,69.0,150.59
MC_WanderingGhostWarrior,dense,70.0,153.6
MC_WanderingGhostWarrior,dense,71.0,156.67
MC_WanderingGhostWarrior,dense,72.0,159.8
MC_WanderingGhostWarrior,dense,73.0,163.0
MC_WanderingGhostWarrior,dense,74.0,166.26
MC_WanderingGhostWarrior,dense,75.0,169.58
MC_WanderingGhostWarrior,dense,76.0,172.98
MC_WanderingGhostWarrior,dense,77.0,176.43
MC_WanderingGhostWarrior,dense,78.0,179.96
MC_WanderingGhostWarrior,dense,79.0,183.56
MC_WanderingGhostWarrior,dense,80.0,187.23
MC_WanderingGhostWarrior,dense,81.0,190.98
MC_WanderingGhostWarrior,dense,82.0,194.8
MC_WanderingGhostWarrior,dense,83.0,198.69
MC_WanderingGhostWarrior,dense,84.0,202.67
MC_WanderingGhostWarrior,dense,85.0,206.72
MC_WanderingGhostWarrior,dense,86.0,210.86
MC_WanderingGhostWarrior,dense,87.0,215.07
MC_WanderingGhostWarrior,dense,88.0,219.37
MC_WanderingGhostWarrior,dense,89.0,223.76
MC_WanderingGhostWarrior,dense,90.0,228.24
MC_WanderingGhostWarrior,dense,91.0,232.8
MC_WanderingGhostWarrior,dense,92.0,237.46
MC_WanderingGhostWarrior,dense,93.0,242.21
MC_WanderingGhostWarrior,dense,94.0,247.05
MC_WanderingGhostWarrior,dense,95.0,251.99
MC_WanderingGhostWarrior,dense,96.0,257.03
MC_WanderingGhostWarrior,dense,97.0,262.17
MC_WanderingGhostWarrior,dense,98.0,267.42
MC_WanderingGhostWarrior,dense,99.0,272.76
MC_WanderingGhostWarrior,dense,100.0,278.22
MC_WanderingGhostWarrior,dense,101.0,283.78
MC_WanderingGhostWarrior,dense,102.0,289.46
MC_WanderingGhostWarrior,dense,103.0,295.25
MC_WanderingGhostWarrior,dense,104.0,301.15
MC_WanderingGhostWarrior,dense,105.0,307.18
MC_WanderingGhostWarrior,dense,106.0,313.32
MC_WanderingGhostWarrior,dense,107.0,319.59
MC_WanderingGhostWarrior,dense,108.0,325.98
MC_WanderingGhostWarrior,dense,109.0,332.5
MC_WanderingGhostWarrior,dense,110.0,339.15
MC_WanderingGhostWarrior,dense,111.0,345.93
MC_WanderingGhostWarrior,dense,112.0,352.85
MC_WanderingGhostWarrior,dense,113.0,359.91
MC_WanderingGhostWarrior,dense,114.0,367.11
MC_WanderingGhostWarrior,dense,115.0,374.45
MC_WanderingGhostWarrior,dense,116.0,381.94
MC_WanderingGhostWarrior,dense,117.0,389.57
MC_WanderingGhostWarrior,dense,118.0,397.37
MC_WanderingGhostWarrior,dense,119.0,405.31
MC_WanderingGhostWarrior,dense,120.0,413.42
MC_WanderingGhostWarrior,dense,121.0,421.69
MC_WanderingGhostWarrior,dense,122.0,430.12
MC_WanderingGhostWarrior,dense,123.0,438.72
MC_WanderingGhostWarrior,dense,124.0,447.5
MC_WanderingGhostWarrior,dense,125.0,456.45
MC_WanderingGhostWarrior,dense,126.0,465.58
MC_WanderingGhostWarrior,dense,127.0,474.89
MC_WanderingGhostWarrior,dense,128.0,484.39
MC_WanderingGhostWarrior,dense,129.0,494.08
MC_WanderingGhostWarrior,dense,130.0,503.96
MC_WanderingGhostWarrior,dense,131.0,514.04
MC_WanderingGhostWarrior,dense,132.0,524.32
MC_WanderingGhostWarrior,dense,133.0,534.8
MC_WanderingGhostWarrior,dense,134.0,545.5
MC_WanderingGhostWarrior,dense,135.0,556.41
MC_WanderingGhostWarrior,dense,136.0,567.54
MC_WanderingGhostWarrior,dense,137.0,578.89
MC_WanderingGhostWarrior,dense,138.0,590.47
MC_WanderingGhostWarrior,dense,139.0,602.27
MC_WanderingGhostWarrior,dense,140.0,614.32
MC_WanderingGhostWarrior,dense,141.0,626.61
MC_WanderingGhostWarrior,dense,142.0,639.14
MC_WanderingGhostWarrior,dense,143.0,651.92
MC_WanderingGhostWarrior,dense,144.0,664.96
MC_WanderingGhostWarrior,dense,145.0,678.26
MC_WanderingGhostWarrior,dense,146.0,691.82
MC_WanderingGhostWarrior,dense,147.0,705.66
MC_WanderingGhostWarrior,dense,148.0,719.77
MC_WanderingGhostWarrior,dense,149.0,734.17
MC_WanderingGhostWarrior,dense,150.0,748.85
MC_WanderingGhostWarrior,dense,151.0,763.83
MF_BlightedMorningGlory,dense,1.0,1.0
MF_BlightedMorningGlory,dense,2.0,1.31
MF_BlightedMorningGlory,dense,3.0,1.85
MF_BlightedMorningGlory,dense,4.0,2.6
MF_BlightedMorningGlory,dense,5.0,3.67
MF_BlightedMorningGlory,dense,6.0,4.05
MF_BlightedMorningGlory,dense,7.0,4.66
MF_BlightedMorningGlory,dense,8.0,6.11
MF_BlightedMorningGlory,dense,9.0,8.0
MF_BlightedMorningGlory,dense,10.0,10.49
MF_BlightedMorningGlory,dense,11.0,11.23
MF_BlightedMorningGlory,dense,12.0,11.96
MF_BlightedMorningGlory,dense,13.0,14.47
MF_BlightedMorningGlory,dense,14.0,17.51
MF_BlightedMorningGlory,dense,15.0,21.18
MF_BlightedMorningGlory,dense,16.0,21.92
MF_BlightedMorningGlory,dense,17.0,22.98
MF_BlightedMorningGlory,dense,18.0,26.77
MF_BlightedMorningGlory,dense,19.0,31.19
MF_BlightedMorningGlory,dense,20.0,36.34
MF_BlightedMorningGlory,dense,21.0,37.37
MF_BlightedMorningGlory,dense,22.0,39.61
MF_BlightedMorningGlory,dense,23.0,41.99
MF_BlightedMorningGlory,dense,24.0,44.51
MF_BlightedMorningGlory,dense,25.0,47.18
MF_BlightedMorningGlory,dense,26.0,50.01
MF_BlightedMorningGlory,dense,27.0,53.01
MF_BlightedMorningGlory,dense,28.0,56.19
MF_BlightedMorningGlory,dense,29.0,59.56
MF_BlightedMorningGlory,dense,30.0,63.13
MF_BlightedMorningGlory,dense,31.0,66.92
MF_BlightedMorningGlory,dense,32.0,68.93
MF_BlightedMorningGlory,dense,33.0,71.0
MF_BlightedMorningGlory,dense,34.0,73.12
MF_BlightedMorningGlory,dense,35.0,75.32
MF_BlightedMorningGlory,dense,36.0,77.58
MF_BlightedMorningGlory,dense,37.0,79.91
MF_BlightedMorningGlory,dense,38.0,81.5
MF_BlightedMorningGlory,dense,39.0,83.13
MF_BlightedMorningGlory,dense,40.0,84.8
MF_BlightedMorningGlory,dense,41.0,86.49
MF_BlightedMorningGlory,dense,42.0,88.22
MF_BlightedMorningGlory,dense,43.0,89.99
MF_BlightedMorningGlory,dense,44.0,91.79
MF_BlightedMorningGlory,dense,45.0,93.62
MF_BlightedMorningGlory,dense,46.0,95.49
MF_BlightedMorningGlory,dense,47.0,97.4
MF_BlightedMorningGlory,dense,48.0,99.35
MF_BlightedMorningGlory,dense,49.0,101.34
MF_BlightedMorningGlory,dense,50.0,103.37
MF_BlightedMorningGlory,dense,51.0,105.43
MF_BlightedMorningGlory,dense,52.0,107.54
MF_BlightedMorningGlory,dense,53.0,109.69
MF_BlightedMorningGlory,dense,54.0,111.89
MF_BlightedMorningGlory,dense,55.0,114.12
MF_BlightedMorningGlory,dense,56.0,116.41
MF_BlightedMorningGlory,dense,57.0,118.74
MF_BlightedMorningGlory,dense,58.0,121.11
MF_BlightedMorningGlory,dense,59.0,123.53
MF_BlightedMorningGlory,dense,60.0,126.0
MF_BlightedMorningGlory,dense,61.0,128.52
MF_BlightedMorningGlory,dense,62.0,131.09
MF_BlightedMorningGlory,dense,63.0,133.72
MF_BlightedMorningGlory,dense,64.0,136.39
MF_BlightedMorningGlory,dense,65.0,139.12
MF_BlightedMorningGlory,dense,66.0,141.9
MF_BlightedMorningGlory,dense,67.0,144.74
MF_BlightedMorningGlory,dense,68.0,147.63
MF_BlightedMorningGlory,dense,69.0,150.59
MF_BlightedMorningGlory,dense,70.0,153.6
MF_BlightedMorningGlory,dense,71.0,156.67
MF_BlightedMorningGlory,dense,72.0,159.8
MF_BlightedMorningGlory,dense,73.0,163.0
MF_BlightedMorningGlory,dense,74.0,166.26
MF_BlightedMorningGlory,dense,75.0,169.58
MF_BlightedMorningGlory,dense,76.0,172.98
MF_BlightedMorningGlory,dense,77.0,176.43
MF_BlightedMorningGlory,dense,78.0,179.96
MF_BlightedMorningGlory,dense,79.0,183.56
MF_BlightedMorningGlory,dense,80.0,187.23
MF_BlightedMorningGlory,dense,81.0,190.98
MF_BlightedMorningGlory,dense,82.0,194.8
MF_BlightedMorningGlory,dense,83.0,198.69
MF_BlightedMorningGlory,dense,84.0,202.67
MF_BlightedMorningGlory,dense,85.0,206.72
MF_BlightedMorningGlory,dense,86.0,210.86
MF_BlightedMorningGlory,dense,87.0,215.07
MF_BlightedMorningGlory,dense,88.0,219.37
MF_BlightedMorningGlory,dense,89.0,223.76
MF_BlightedMorningGlory,dense,90.0,228.24
MF_BlightedMorningGlory,dense,91.0,232.8
MF_BlightedMorningGlory,dense,92.0,237.46
MF_BlightedMorningGlory,dense,93.0,242.21
MF_BlightedMorningGlory,dense,94.0,247.05
MF_BlightedMorningGlory,dense,95.0,251.99
MF_BlightedMorningGlory,dense,96.0,257.03
MF_BlightedMorningGlory,dense,97.0,262.17
MF_BlightedMorningGlory,dense,98.0,267.42
MF_BlightedMorningGlory,dense,99.0,272.76
MF_BlightedMorningGlory,dense,100.0,278.22
MF_BlightedMorningGlory,dense,101.0,283.78
MF_BlightedMorningGlory,dense,102.0,289.46
MF_BlightedMorningGlory,dense,103.0,295.25
MF_BlightedMorningGlory,dense,104.0,301.15
MF_BlightedMorningGlory,dense,105.0,307.18
MF_BlightedMorningGlory,dense,106.0,313.32
MF_BlightedMorningGlory,dense,107.0,319.59
MF_BlightedMorningGlory,dense,108.0,325.98
MF_BlightedMorningGlory,dense,109.0,332.5
MF_BlightedMorningGlory,dense,110.0,339.15
MF_BlightedMorningGlory,dense,111.0,345.93
MF_BlightedMorningGlory,dense,112.0,352.85
MF_BlightedMorningGlory,dense,113.0,359.91
MF_BlightedMorningGlory,dense,114.0,367.11
MF_BlightedMorningGlory,dense,115.0,374.45
MF_BlightedMorningGlory,dense,116.0,381.94
MF_BlightedMorningGlory,dense,117.0,389.57
MF_BlightedMorningGlory,dense,118.0,397.37
MF_BlightedMorningGlory,dense,119.0,405.31
MF_BlightedMorningGlory,dense,120.0,413.42
MF_BlightedMorningGlory,dense,121.0,421.69
MF_BlightedMorningGlory,dense,122.0,430.12
MF_BlightedMorningGlory,dense,123.0,438.72
MF_BlightedMorningGlory,dense,124.0,447.5
MF_BlightedMorningGlory,dense,125.0,456.45
MF_BlightedMorningGlory,dense,126.0,465.58
MF_BlightedMorningGlory,dense,127.0,474.89
MF_BlightedMorningGlory,dense,128.0,484.39
MF_BlightedMorningGlory,dense,129.0,494.08
MF_BlightedMorningGlory,dense,130.0,503.96
MF_BlightedMorningGlory,dense,131.0,514.04
MF_BlightedMorningGlory,dense,132.0,524.32
MF_BlightedMorningGlory,dense,133.0,534.8
MF_BlightedMorningGlory,dense,134.0,545.5
MF_BlightedMorningGlory,dense,135.0,556.41
MF_BlightedMorningGlory,dense,136.0,567.54
MF_BlightedMorningGlory,dense,137.0,578.89
MF_BlightedMorningGlory,dense,138.0,590.47
MF_BlightedMorningGlory,dense,139.0,602.27
MF_BlightedMorningGlory,dense,140.0,614.32
MF_BlightedMorningGlory,dense,141.0,626.61
MF_BlightedMorningGlory,dense,142.0,639.14
MF_BlightedMorningGlory,dense,143.0,651.92
MF_BlightedMorningGlory,dense,144.0,664.96
MF_BlightedMorningGlory,dense,145.0,678.26
MF_BlightedMorningGlory,dense,146.0,691.82
MF_BlightedMorningGlory,dense,147.0,705.66
MF_BlightedMorningGlory,dense,148.0,719.77
MF_BlightedMorningGlory,dense,149.0,734.17
MF_BlightedMorningGlory,dense,150.0,748.85
MF_BlightedMorningGlory,dense,151.0,763.83
MF_BossNecrolord,dense,1.0,1.0
MF_BossNecrolord,dense,2.0,1.31
MF_BossNecrolord,dense,3.0,1.85
MF_BossNecrolord,dense,4.0,2.6
MF_BossNecrolord,dense,5.0,3.67
MF_BossNecrolord,dense,6.0,4.05
MF_BossNecrolord,dense,7.0,4.66
MF_BossNecrolord,dense,8.0,6.11
MF_BossNecrolord,dense,9.0,8.0
MF_BossNecrolord,dense,10.0,10.49
MF_BossNecrolord,dense,11.0,11.23
MF_BossNecrolord,dense,12.0,11.96
MF_BossNecrolord,dense,13.0,14.47
MF_BossNecrolord,dense,14.0,17.51
MF_BossNecrolord,dense,15.0,21.18
MF_BossNecrolord,dense,16.0,21.92
MF_BossNecrolord,dense,17.0,22.98
MF_BossNecrolord,dense,18.0,26.77
MF_BossNecrolord,dense,19.0,31.19
MF_BossNecrolord,dense,20.0,36.34
MF_BossNecrolord,dense,21.0,37.37
MF_BossNecrolord,dense,22.0,39.61
MF_BossNecrolord,dense,23.0,41.99
MF_BossNecrolord,dense,24.0,44.51
MF_BossNecrolord,dense,25.0,47.18
MF_BossNecrolord,dense,26.0,50.01
MF_BossNecrolord,dense,27.0,53.01
MF_BossNecrolord,dense,28.0,56.19
MF_BossNecrolord,dense,29.0,59.56
MF_BossNecrolord,dense,30.0,63.13
MF_BossNecrolord,dense,31.0,66.92
MF_BossNecrolord,dense,32.0,68.93
MF_BossNecrolord,dense,33.0,71.0
MF_BossNecrolord,dense,34.0,73.12
MF_BossNecrolord,dense,35.0,75.32
MF_BossNecrolord,dense,36.0,77.58
MF_BossNecrolord,dense,37.0,79.91
MF_BossNecrolord,dense,38.0,81.5
MF_BossNecrolord,dense,39.0,83.13
MF_BossNecrolord,dense,40.0,84.8
MF_BossNecrolord,dense,41.0,86.49
MF_BossNecrolord,dense,42.0,88.22
MF_BossNecrolord,dense,43.0,89.99
MF_BossNecrolord,dense,44.0,91.79
MF_BossNecrolord,dense,45.0,93.62
MF_BossNecrolord,dense,46.0,95.49
MF_BossNecrolord,dense,47.0,97.4
MF_BossNecrolord,dense,48.0,99.35
MF_BossNecrolord,dense,49.0,101.34
MF_BossNecrolord,dense,50.0,103.37
MF_BossNecrolord,dense,51.0,105.43
MF_BossNecrolord,dense,52.0,107.54
MF_BossNecrolord,dense,53.0,109.69
MF_BossNecrolord,dense,54.0,111.89
MF_BossNecrolord,dense,55.0,114.12
MF_BossNecrolord,dense,56.0,116.41
MF_BossNecrolord,dense,57.0,118.74
MF_BossNecrolord,dense,58.0,121.11
MF_BossNecrolord,dense,59.0,123.53
MF_BossNecrolord,dense,60.0,126.0
MF_BossNecrolord,dense,61.0,128.52
MF_BossNecrolord,dense,62.0,131.09
MF_BossNecrolord,dense,63.0,133.72
MF_BossNecrolord,dense,64.0,136.39
MF_BossNecrolord,dense,65.0,139.12
MF_BossNecrolord,dense,66.0,141.9
MF_BossNecrolord,dense,67.0,144.74
MF_BossNecrolord,dense,68.0,147.63
MF_BossNecrolord,dense,69.0,150.59
MF_BossNecrolord,dense,70.0,153.6
MF_BossNecrolord,dense,71.0,156.67
MF_BossNecrolord,dense,72.0,159.8
MF_BossNecrolord,dense,73.0,163.0
MF_BossNecrolord,dense,74.0,166.26
MF_BossNecrolord,dense,75.0,169.58
MF_BossNecrolord,dense,76.0,172.98
MF_BossNecrolord,dense,77.0,176.43
MF_BossNecrolord,dense,78.0,179.96
MF_BossNecrolord,dense,79.0,183.56
MF_BossNecrolord,dense,80.0,187.23
MF_BossNecrolord,dense,81.0,190.98
MF_BossNecrolord,dense,82.0,194.8
MF_BossNecrolord,dense,83.0,198.69
MF_BossNecrolord,dense,84.0,202.67
MF_BossNecrolord,dense,85.0,206.72
MF_BossNecrolord,dense,86.0,210.86
MF_BossNecrolord,dense,87.0,215.07
MF_BossNecrolord,dense,88.0,219.37
MF_BossNecrolord,dense,89.0,223.76
MF_BossNecrolord,dense,90.0,228.24
MF_BossNecrolord,dense,91.0,232.8
MF_BossNecrolord,dense,92.0,237.46
MF_BossNecrolord,dense,93.0,242.21
MF_BossNecrolord,dense,94.0,247.05
MF_BossNecrolord,dense,95.0,251.99
MF_BossNecrolord,dense,96.0,257.03
MF_BossNecrolord,dense,97.0,262.17
MF_BossNecrolord,dense,98.0,267.42
MF_BossNecrolord,dense,99.0,272.76
MF_BossNecrolord,dense,100.0,278.22
MF_BossNecrolord,dense,101.0,283.78
MF_BossNecrolord,dense,102.0,289.46
MF_BossNecrolord,dense,103.0,295.25
