id,source_category,dispellable,duration_policy,ui_name,ui_description,stacking,period,provenance_origin,provenance_dev_name,provenance_source
GE_PR_BossTreasureDemon_Tornado_Damage,ability_system,true,,,,,,datamine,,
GE_PR_BossTreasureDemon_Tornado_DamageCooldown,ability_system,true,HasDuration,,,,,datamine,,
GE_PR_BossTreasureDemon_TreasureBallSummon_Damage,ability_system,true,,,,,,datamine,,
GE_PR_BossTreasureDemon__StackingSelfBuff,ability_system,true,Infinite,Deepening Shadows,Haste is increased by 0.6% per stack.,AggregateByTarget,,datamine,,
GE_PR_CannonPirate_Bombardment_Damage,ability_system,true,,,,,,datamine,,
GE_PR_CannonPirate_Cannon_Damage,ability_system,true,,,,,,datamine,,
GE_PR_CannonPirate_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_CannonPirate_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_FoB_CastedStun_Damage,ability_system,true,,,,,,datamine,,
GE_PR_FoB_CastedStun_Stun,ability_system,true,HasDuration,Mindrender Barrage: Stun,Stunned.,AggregateByTarget,,datamine,,
GE_PR_FoB_ChanneledSlowedMoveToTarget_Heal,ability_system,true,,,,,,datamine,,
GE_PR_FoB_ChanneledSlowedMoveToTarget_Slow,ability_system,true,Infinite,,,AggregateBySource,,datamine,,
GE_PR_FoB_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_FoB_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_PirateGrunt_CastedTankAoeDamage_Damage,ability_system,true,,,,,,datamine,,
GE_PR_PirateGrunt_ChanneledAoe_Damage,ability_system,true,,,,,,datamine,,
GE_PR_PirateGrunt_ChanneledAoe_SelfSlow,ability_system,true,Infinite,,,,,datamine,,
GE_PR_PirateGrunt_FoBHeal_Heal,ability_system,true,,,,,,datamine,,
GE_PR_PirateGrunt_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_PossessedArmor_ChanneledSelfBuff_SelfBuff,ability_system,true,Infinite,Greed's Embrace,"Damage taken reduced by 80%.

Applying 'Temptation' to all nearby allies and enemies.",AggregateBySource,,datamine,,
GE_PR_PossessedArmor_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_PossessedArmor_RampingDamageDebuff_Buff,ability_system,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_PR_PossessedArmor_RampingDamageDebuff_Debuff,ability_system,true,HasDuration,Greed's Embrace: Temptation,,AggregateByTarget,1.0,datamine,,
GE_PR_Scallywag_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_Scallywag_TargetHealthDamage_Damage,ability_system,true,,,,,,datamine,,
GE_PR_Scallywag_TargetHealthDamage_Debuff,ability_system,false,HasDuration,Salted Wound,Deals damage over time.,AggregateByTarget,1.0,datamine,,
GE_PR_Shark_Attached,npc,false,Infinite,,,,,datamine,,
GE_PR_Shark_Attached_Linger,npc,false,HasDuration,,,,,datamine,,
GE_PR_Shark_BiteAttached_Damage,ability_system,true,,,,,,datamine,,
GE_PR_ShipRat_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_ShipRat_MoveToTarget_Buff,ability_system,true,Infinite,,,,,datamine,,
GE_PR_ShipRat_OnDeathAoe_Damage,ability_system,true,,,,,,datamine,,
GE_PR_ShipRat_SaveSelf,ability_system,true,Infinite,,,,,datamine,,
GE_PR_SpectralSwab_Explode_Damage,ability_system,true,,,,,,datamine,,
GE_PR_SpectralSwab_Explode_Stun,ability_system,false,HasDuration,Spectral Sailor: Stun,Stunned.,,,datamine,,
GE_PR_SpectralSwab_Invulnerable,ability_system,true,Infinite,,,,,datamine,,
GE_PR_Swashbuckler_CastedAoeKnockup_Damage,ability_system,true,,,,,,datamine,,
GE_PR_Swashbuckler_CastedGrowingEarthStomp_Damage,ability_system,true,,,,,,datamine,,
GE_PR_Swashbuckler_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_TigerCat_Bite_Damage,ability_system,true,,,,,,datamine,,
GE_PR_TigerCat_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PR_TigerCat_SlashClaws_Damage,ability_system,true,,,,,,datamine,,
GE_PR_WaterCaster_CastedAoeProjectile_CollisionEffect,ability_system,false,Infinite,Sunken Gale,"Taking damage over time while in the effect.

Movemeny speed slowed by 80%.",,1.0,datamine,,
GE_PR_WaterCaster_CastedAoeProjectile_Slow,ability_system,true,Infinite,,,,,datamine,,
GE_PR_WaterCaster_CastedRangedProjectile_AoeDamage,ability_system,true,,,,,,datamine,,
GE_PR_WaterCaster_CastedRangedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_PR_WaterCaster_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_PartyHealAndSelfBuff_SelfBuff,hero,true,HasDuration,Avatar of Light,"<bold>Radiant Blast</>, <bold>Greater Heal</>, and <bold>Circle of Light</> are enhanced.",AggregateBySource,,datamine,,
GE_Perk_DamageReductionOrMoveSpeed_Buff,ability_system,true,Infinite,The Stag's Instinct,,AggregateBySource,,datamine,,
GE_Perk_DamageReductionOrMoveSpeed_BuffDurational,ability_system,true,HasDuration,The Stag's Instinct,,AggregateBySource,,datamine,,
GE_Perk_DamageToHeal_Buff,ability_system,true,HasDuration,The Viper's Strike,,AggregateBySource,,datamine,,
GE_Perk_DamageToHeal_Heal,ability_system,true,,,,AggregateBySource,,datamine,,
GE_Perk_InstantHealDamageReductionBuff_Buff,ability_system,true,HasDuration,The Wolf's Guile,,AggregateBySource,,datamine,,
GE_Perk_InstantHealDamageReductionBuff_Heal,ability_system,true,,,,AggregateBySource,,datamine,,
GE_Perk_MagicDamageReductionBuff_Buff,ability_system,true,Infinite,The Dune's Grace,,AggregateBySource,,datamine,,
GE_Perk_MaxHealthBasedAbsorb_Absorb,ability_system,true,HasDuration,The Dragon's Embrace,,AggregateBySource,,datamine,,
GE_Perk_Passive_IncomingAoeDamageReduction,ability_system,true,Infinite,,,AggregateBySource,,datamine,,
GE_Perk_Passive_IncreasedArmor,ability_system,true,Infinite,,,AggregateBySource,,datamine,,
GE_Perk_Passive_ReducedIncomingMagicDamage,ability_system,true,Infinite,,,AggregateBySource,,datamine,,
GE_PrimaryAttributeAgility,shared,true,Infinite,,,,,datamine,,
GE_PrimaryAttributeIntellect,shared,true,Infinite,,,,,datamine,,
GE_PrimaryAttributeStrength,shared,true,Infinite,,,,,datamine,,
GE_RelicPower_CastedSingleTargetRevive_SetHealthAndMana,relic,true,,,,,,datamine,,
GE_RelicPower_DamagePotion,relic,true,HasDuration,Elemental Empowerment,+20 Bonus Main Stat. This is increased by 2.75 for every 15 item levels your item has.,,,datamine,,
GE_RelicPower_HealthPotion,relic,true,,,,,,datamine,,
GE_RelicPower_InstantSingleInterrupt_Interrupt,relic,true,,,,,,datamine,,
GE_RelicPower_InstantSingleInterrupt_Lockout,relic,true,,Interrupted,Cannot cast spells for a short duration.,,,datamine,,
GE_RelicPower_ManaPotion,relic,true,,,,,,datamine,,
GE_RelicPower_MassDispel,relic,true,,,,,,datamine,,
GE_RelicPower_PartyDamageReductionBuff_Buff,relic,true,HasDuration,Sanctuary,15% reduced damage taken.,AggregateByTarget,,datamine,,
GE_RelicPower_PartyInvisibility,relic,true,HasDuration,Major Invisibility,"You and nearby allies are invisible to enemies.

This effect is removed if you generate threat or deal any damage to enemies.",,,datamine,,
GE_RelicPower_PartyMoveSpeedBuff_Buff,relic,true,HasDuration,Bloodrite Fervor,+50% Increased Movement Speed,,,datamine,,
GE_RelicPower_PersonalDamageReductionBuff_Buff,relic,true,HasDuration,Obsidian Skin,30% reduced damage taken.,AggregateByTarget,,datamine,,
GE_RelicPower_PolyMorphTargetWithSharedCharges_PolymorphTarget,relic,true,,,,,,datamine,,
GE_RelicPower_Portal_RecentlyUsedPortal,relic,true,HasDuration,Portal Sickness,Prevents you from using portals,,,datamine,,
GE_Rime_AutoDamageProjectile_Damage,hero,true,,,,,,datamine,,
GE_Rime_AutoProjectileOnResourceGainBuff_Buff,hero,true,HasDuration,Ice Blitz,Damage dealt is increased by 20%,AggregateByTarget,,datamine,,
GE_Rime_CastedDebuffAoeDamage_Damage,hero,true,,,,,,datamine,,
GE_Rime_CastedDebuffAoeDamage_Debuff,hero,true,HasDuration,Bursting Ice,Dealing frost damage to self and nearby enemies.,,0.5,datamine,,
GE_Rime_CastedDebuffAoeDamage_Talent_BuffWhileActive,hero,true,Infinite,Winter's Embrace,Dealing <bold>20% more damage</>. The bonus does not affect <bold>Bursting Ice</>.,,,datamine,,
GE_Rime_CastedProjectileDamageFiller_Damage,hero,true,,,,,,datamine,,
GE_Rime_CastedProjectileDamageOrbSpender_Cost,hero,true,,,,,,datamine,,
GE_Rime_CastedProjectileDamageOrbSpender_Damage,hero,true,,,,,,datamine,,
GE_Rime_CastedProjectileDamageOrbSpender_Talent_InstantAndBonusDamage_ProcStacker,hero,true,Infinite,Glacial Assault,"At 4 stacks, your next Glacial Blast is instant cast, has no cost, and deals 40% more damage.",AggregateBySource,,datamine,,
GE_Rime_CastedProjectileDamageOrbSpender_Talent_InstantAndBonusDamage_RealProc,hero,true,Infinite,,,AggregateBySource,,datamine,,
GE_Rime_ChanneledBeamSingleDamage_AoeDamage,hero,true,,,,,2.0,datamine,,
GE_Rime_ChanneledBeamSingleDamage_ChannelBuff,hero,true,Infinite,,,,,datamine,,
GE_Rime_ChanneledBeamSingleDamage_TickDamage,hero,true,,,,,,datamine,,
GE_Rime_DamageAsAoeHealingBuff_Heal,hero,true,,,,,,datamine,,
GE_Rime_DamageAsAoeHealingBuff_SelfBuff,hero,true,HasDuration,Winter's Blessing,"+20% Spirit and causes 30% of all damage you deal to be replicated as healing, divided between all allies.",AggregateBySource,,datamine,,
GE_Rime_DamageAsAoeHealingBuff_SpiritBuff,hero,true,HasDuration,,,AggregateBySource,,datamine,,
GE_Rime_FullResourcesSelfBuff_Buff,hero,true,HasDuration,Wrath of Winter,"+20% increased damage dealt.

Passively generating <bold>1 Winter Orb</> every 4 seconds.",AggregateBySource,,datamine,,
GE_Rime_FullResourcesSelfBuff_SpiritCost,hero,true,,,,,,datamine,,
GE_Rime_FullResourcesSelfBuff_Visual,hero,true,HasDuration,,,,,datamine,,
GE_Rime_InstantConeKnockback_Debuff,hero,true,HasDuration,Frigid Winds,50% reduced movement speed.,,,datamine,,
GE_Rime_InstantSingleDamage_Damage,hero,true,,,,,,datamine,,
GE_Rime_InstantSingleInterrupt_Interrupt,hero,true,,,,,,datamine,,
GE_Rime_InstantSingleInterrupt_Lockout,hero,true,,Interrupted,Cannot cast spells for a short duration.,,,datamine,,
GE_Rime_OnTargetPulsatingAoe_Cost,hero,true,,,,,,datamine,,
GE_Rime_OnTargetPulsatingAoe_Damage,hero,true,,,,,,datamine,,
GE_Rime_SelfDefenceBuff_SelfBuff,hero,true,HasDuration,Frost Ward,Damage taken reduced by 40%.,,,datamine,,
GE_Rime_SelfDefenceBuff_Talent_Heal,hero,true,,,,,,datamine,,
GE_Rime_Talent_AutoDamageProjectile_ExplodingCrits_CleaveDamage,hero,true,,,,,,datamine,,
GE_Rime_Talent_CastedDebuffAoeDamage_StackingDamageBonus_Buff,hero,true,HasDuration,Harrowing Ice,Your <bold>Bursting Ice</> is dealing increased damage per stack.,AggregateBySource,,datamine,,
GE_Rime_Talent_ChanceOnOrbGain_NextSpenderCritIncrease_Buff,hero,true,HasDuration,Frostweaver's Wrath,The next time Glacial Blast or Ice Comet deals damage it has 100% critical strike chance.,AggregateBySource,,datamine,,
GE_Rime_Talent_ChanneledBeamSingleDamage_BoostByCritProc_Proc,hero,true,HasDuration,Soulfrost Torrent,Your next Freezing Torrent has 40% faster tick rate and deals +100% critical strike chance.,AggregateBySource,,datamine,,
GE_Rime_Talent_ChanneledBeamSingleDamage_BoostByCritProc_ProcActive,hero,true,Infinite,Soulfrost Torrent Proc Active (Hidden),Your next Freezing Torrent has 40% faster tick rate and deals +100% critical strike chance.,AggregateBySource,,datamine,,
GE_Rime_Talent_ChanneledBeamSingleDamage_StackBuffForInstantSingleDamage_CleaveDamage,hero,true,,,,,,datamine,,
GE_Rime_Talent_ChanneledBeamSingleDamage_StackBuffForInstantSingleDamage_StackBuff,hero,false,HasDuration,Frostwyrm's Spite,Your next <bold>Cold Snap</> deals increased damage and hits 1 additional nearby target per stack.,AggregateBySource,,datamine,,
GE_Rime_Talent_CleaveBuildUpPerTick_VisualBuff,hero,true,HasDuration,Coalescing Frost,Erupts with frost damage in an area upon expiration.,AggregateBySource,3.0,datamine,,
GE_Rime_Talent_CriticalStrikePower,hero,true,Infinite,,,,,datamine,,
GE_Rime_Talent_IncomingAoeDamageReduction,hero,true,Infinite,,,,,datamine,,
GE_Rime_Talent_IncreasedMovementSpeed,hero,true,Infinite,,,,,datamine,,
GE_Rime_Talent_InstantSingleDamage_FreeCast_Proc,hero,true,HasDuration,Navir's Keeper,Your next Cold Snap does not require or cost a charge.,AggregateByTarget,,datamine,,
GE_Rime_Talent_InstantSingleDamage_HasteWhileCastinigOrbSpender_Buff,hero,true,Infinite,,,AggregateBySource,,datamine,,
GE_Rime_Talent_InstantSingleDamage_ReducesCastTimeOnOrbSpender_Proc,hero,true,HasDuration,Icy Flow,Your next <bold>Glacial Blast</> or <bold>Ice Comet</> has +25% increased critical strike chance and 0.5 seconds reduced cast time or impact delay.,AggregateBySource,,datamine,,
GE_Rime_Talent_MagicDamageReduction,hero,true,Infinite,,,,,datamine,,
GE_Rime_Talent_Passive_CastedProjectileDamageOrbSpender_DamageToAoe_Damage,hero,true,,,,,,datamine,,
GE_Rime_Talent_SelfDefenceBuff_DurationBoostAndHealFromDamage_Heal,hero,true,,,,,,datamine,,
GE_Rime_Talent_SpendersSwap_Cost,hero,true,,,,,,datamine,,
GE_Rime_TargetedPeriodicProjectileAoe_AoeBuff,hero,false,HasDuration,Flight of the Navir,Frost Swallows attack your enemies when casting your <bold>Cold Snap</> and <bold>Freezing Torrent</> abilities.,,,datamine,,
GE_Rime_TargetedPeriodicProjectileAoe_Cost,hero,true,,,,,,datamine,,
GE_Rime_TargetedPeriodicProjectileAoe_Damage,hero,true,,,,,,datamine,,
GE_SG_BossSiren_Bleed,ability_system,true,HasDuration,Bleeding,You are taking damage over time,AggregateByTarget,1.0,datamine,,
GE_SG_BossSiren_Bubble_Debuff,ability_system,true,Infinite,,,,,datamine,,
GE_SG_BossSiren_Bubble_Dot,ability_system,false,Infinite,Watery Grave,"You are silenced, slowed and are taking damage over time.",,1.0,datamine,,
GE_SG_BossSiren_Bubble_PreSpawnDot,ability_system,true,HasDuration,Undertow,"Taking Soul Magic damage over time.

When this effect ends, a Watery Grave is placed where you stand.",AggregateByTarget,1.0,datamine,,
GE_SG_BossSiren_Interrupt_Damage,ability_system,true,,,,,,datamine,,
GE_SG_BossSiren_Interrupt_Interrupt,ability_system,true,,,,,,datamine,,
GE_SG_BossSiren_Interrupt_Lockout,ability_system,true,,Interrupted,Cannot cast spells for a short duration.,,,datamine,,
GE_SG_BossSiren_MastTether_Tethered,ability_system,false,Infinite,Tethered,You are tethered to the mast.,,,datamine,,
GE_SG_BossSiren_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_BossSiren_TankSlamAndLink_Damage,ability_system,true,,,,,,datamine,,
GE_SG_BossSiren_TankSlamAndLink_DamageTick,ability_system,true,,,,,,datamine,,
GE_SG_BossSiren_TankSlamAndLink_Debuff,ability_system,false,HasDuration,Binding Strike,"You are taking damage over time. The further away you are from your linked partner, the more damage you take.",,,datamine,,
GE_SG_BossSiren_WalkOverEdge_Dot,ability_system,false,Infinite,Siren's Song,Taking soul magic damage over time.,AggregateByTarget,1.0,datamine,,
GE_SG_BossSiren_WalkOverEdge_Intermission,ability_system,true,Infinite,,,,,datamine,,
GE_SG_BossSiren_WalkOverEdge_Vanish,ability_system,true,HasDuration,,,,,datamine,,
GE_SG_BossSiren_WalkOverEdge_Walk,ability_system,false,Infinite,Siren Song,You are charmed by the siren's song. Grab onto something!,AggregateByTarget,,datamine,,
GE_SG_BossSiren_Wave_Damage,ability_system,true,,,,,,datamine,,
GE_SG_CoralLasher_InitialRangedAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_CoralLasher_InitialRangedAttack_Dot,ability_system,true,HasDuration,Witchreef Toxin,Taking damage over time.,AggregateByTarget,1.0,datamine,,
GE_SG_CoralLasher_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_DrownedSailor_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_DrownedSailor_DaggerThrow_Damage,ability_system,true,HasDuration,,,AggregateByTarget,1.0,datamine,,
GE_SG_DrownedSailor_DaggerThrow_Debuff,ability_system,true,HasDuration,Curse of Drowning,Deals damage over time and slows movement speed by 30%.,AggregateByTarget,,datamine,,
GE_SG_DrownedSailor_EnrageTarget_BlockOthersCastsEffect,ability_system,true,Infinite,,,,,datamine,,
GE_SG_DrownedSailor_EnrageTarget_Buff,ability_system,true,HasDuration,Bitter Frenzy,Haste increased by 30%.,AggregateByTarget,,datamine,,
GE_SG_EchoingSpirit_AutoAttack,ability_system,true,,,,,,datamine,,
GE_SG_EchoingSpirit_ChainLightning_Damage,ability_system,true,,,,,,datamine,,
GE_SG_EchoingSpirit_Ghost_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_EchoingSpirit_Ghost_ExplodeDamage,ability_system,true,,,,,,datamine,,
GE_SG_EchoingSpirit_Ghost_ExplodeStun,ability_system,false,HasDuration,Spectral Sailor: Stun,You are stunned.,,,datamine,,
GE_SG_EchoingSpirit_Ghost_SelfDamageDebuff,ability_system,true,Infinite,Languish,Taking damage over time.,AggregateByTarget,1.0,datamine,,
GE_SG_EchoingSpirit_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostCorpse_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostEruptor_CastedPartyAoeDebuff_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostEruptor_CastedPartyAoeDebuff_Debuff,ability_system,true,HasDuration,Call of the Abyss,Magic Damage taken increased by 50%.,AggregateByTarget,,datamine,,
GE_SG_GhostEruptor_CastedRangedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostEruptor_ChanneledFriendlyBuff_Buff,ability_system,true,Infinite,Increased Damage,The Souls Spreader has given the soldier increased damage,,,datamine,,
GE_SG_GhostEruptor_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostEruptor_SoakDebuff_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostEruptor_SoakDebuff_Debuff,ability_system,false,HasDuration,Harrowing Solitude,"Deals heavy Soul magic damage when expired.

The damage is split for each player standing within the radius as it expires.",,,datamine,,
GE_SG_GhostFerventSoldier_MeleeAutoAttack_Buff,ability_system,true,HasDuration,Fervor,2% increased Haste per stack.,AggregateByTarget,,datamine,,
GE_SG_GhostFerventSoldier_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostOrc_Cleave_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GhostOrc_Cleave_Debuff,ability_system,false,HasDuration,Mark For Death,10% increased <bold>Damage Taken</> per stack.,AggregateByTarget,,datamine,,
GE_SG_GhostOrc_Cleave_Dot,ability_system,false,HasDuration,Wailing Strike: Bleed,,AggregateByTarget,1.0,datamine,,
GE_SG_GhostOrc_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GreaterWaterElemental_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GreaterWaterElemental_BurrowBuff,ability_system,true,Infinite,,,AggregateByTarget,,datamine,,
GE_SG_GreaterWaterElemental_BurrowedStrike_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GreaterWaterElemental_EarthBreaker_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GreaterWaterElemental_EarthBreaker_Slow,ability_system,true,HasDuration,Slowed,,,,datamine,,
GE_SG_GreaterWaterElemental_EarthStomp_Damage,ability_system,true,,,,,,datamine,,
GE_SG_GreaterWaterElemental_Upheaval_Damage,ability_system,true,,,,,,datamine,,
GE_SG_SaltSprite_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_SaltSprite_TargetHealthDamage_Damage,ability_system,true,,,,,,datamine,,
GE_SG_WaterElemental_CastedAoeProjectile_CollisionEffect,ability_system,false,Infinite,Squalled,Pulled and damaged by the wave,,1.0,datamine,,
GE_SG_WaterElemental_CastedAoeProjectile_Slow,ability_system,true,Infinite,,,,,datamine,,
GE_SG_WaterElemental_CastedRangedProjectile_AoeDamage,ability_system,true,Infinite,,,,10.0,datamine,,
GE_SG_WaterElemental_CastedRangedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_SG_WaterElemental_CastedSingleTargetHeal_Heal,ability_system,true,,,,,,datamine,,
GE_SG_WaterElemental_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_Wisp_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_SG_Wisp_OnDeathAoe_Damage,ability_system,true,,,,,,datamine,,
GE_SG_Wisp_SaveSelf,ability_system,true,HasDuration,,,,,datamine,,
GE_SG_Wisp_SingelTargetAttackAndMoveBack_Damage,ability_system,true,,,,,,datamine,,
GE_SH_BossSpider_AOEDotAndBuff_Buff,ability_system,true,Infinite,Mother's Milk,Empowers the Spider with increased health and damage.,AggregateByTarget,,datamine,,
GE_SH_BossSpider_AOEDotAndBuff_Dot,ability_system,true,HasDuration,Mother's Milk,You are slowed and are taking magic damage over time.,AggregateByTarget,1.0,datamine,,
GE_SH_BossSpider_AOEDotAndBuff_Slow,ability_system,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_SH_BossSpider_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
