id,modifiers_ordinal,attribute,op,value_known,value_curve_ref,value_default,value_unresolved_reason,magnitude_type,detail,detail_kind,detail_data_tag,detail_data_name,detail_calculation_class,detail_coefficient,detail_backing_attribute,detail_pre_add,detail_post_add,detail_source
GE_UB_NecroticMass_DebuffAuraPassive_Debuff,0,IncomingDamageMultiplier,Multiplicitive,1.01,,,,ScalableFloat,registry::UB_NecroticMass.DebuffAuraPassive.Debuff.IncomingDamageMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_UB_RaisedKnight_FrontalCone_Debuff,0,IncomingDamageMultiplier,Multiplicitive,1.25,,,,ScalableFloat,registry::UB_RaisedKnight.FrontalCone.Debuff.DamageTakenMultiplier,scalable_float_reference,,,,,,,,
GE_UC_BossBaptist_CircleDebuff_WaveIncreaseDamageDebuff,0,IncomingDamageMultiplier,Multiplicitive,1.2,,,,ScalableFloat,CT_AbilityConstants::UC_BossBaptist.CircleDebuff.IncreaseDamageTakenDebuffPercentage,scalable_float_reference,,,,,,,,
GE_UC_BossSoulKing_ConeAOE_DestructableMissSelfBuff,0,DamageScale,Multiplicitive,1.25,,,,ScalableFloat,CT_AbilityConstants::UC_BossSoulKing.ConeAOE.DestructibleMissSelfBuff.DamageScaleIncrease,scalable_float_reference,,,,,,,,
GE_UC_BossSoulKing_LargeSpewAOE_DebuffMovementSpeedReduction,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,CT_AbilityConstants::UC_BossSoulKing.LargeSpewAOE.DebuffMovementSpeedReduction,scalable_float_reference,,,,,,,,
GE_UC_CadavrianArbalist_RangedSlow_Debuff,0,MoveSpeed,Multiplicitive,0.7,,,,ScalableFloat,registry::UC_CadavrianArbalist.RangedSlow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UC_CadavrianDeathPriest_ChannelMultiTargetHeal_HasteBuff,0,Haste,Multiplicitive,2.0,,,,ScalableFloat,CT_AbilityConstants::UC_CadavrianDeathPriest.ChannelMultiTargetHeal.HasteBuffPercentage,scalable_float_reference,,,,,,,,
GE_UC_EvilSpirit_PassiveFixate_Buff,0,Haste,Additive,0.5,,,,ScalableFloat,CT_AbilityConstants::UC_EvilSpirit.PassiveFixate.Buff.AdditionalHaste,scalable_float_reference,,,,,,,,
GE_UC_EvilSpirit_PassiveFixate_Buff,1,LifeSteal,Additive,0.5,,,,ScalableFloat,CT_AbilityConstants::UC_EvilSpirit.PassiveFixate.Buff.AdditionalLifeSteal,scalable_float_reference,,,,,,,,
GE_UC_EvilSpirit_PassiveFixate_Buff,2,MoveSpeed,MultiplyCompound,1.2,,,,ScalableFloat,CT_AbilityConstants::UC_EvilSpirit.PassiveFixate.Buff.MoveSpeedBonus,scalable_float_reference,,,,,,,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_FinalBuff,0,DamageScale,Multiplicitive,1.02,,,,ScalableFloat,registry::UM_BossDrazhulTheFleshbroker.Shared.EnragePassive.OutgoingDamageMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_FinalBuff,1,SizeScale,Multiplicitive,1.01,,,,ScalableFloat,registry::UM_BossDrazhulTheFleshbroker.Shared.EnragePassive.SizeScalePerStack,scalable_float_reference,,,,,,,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_StackingBuff,0,DamageScale,Multiplicitive,1.02,,,,ScalableFloat,registry::UM_BossDrazhulTheFleshbroker.Shared.EnragePassive.OutgoingDamageMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_StackingBuff,1,SizeScale,Multiplicitive,1.01,,,,ScalableFloat,registry::UM_BossDrazhulTheFleshbroker.Shared.EnragePassive.SizeScalePerStack,scalable_float_reference,,,,,,,,
GE_UM_BossSlavetraderBrull_CastHealDebuff_Debuff,0,IncomingHealSign,Override,-1.0,,,,ScalableFloat,,,,,,,,,,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_SlowEffect,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::UM_BossSlavetraderBrull.PlacedSlowAOE.Area.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UM_CageDeath_Buff,0,CooldownRecovery,Multiplicitive,1.3,,,,ScalableFloat,,,,,,,,,,
GE_UM_GorestainedButcher_ChanneledAttack_SelfSlow,0,MoveSpeed,MultiplyCompound,0.25,,,,ScalableFloat,registry::UM_GorestainedButcher.ChanneledAttack.SelfMoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_UM_GorestainedButcher_Enrage,0,SizeScale,Multiplicitive,1.2,,,,ScalableFloat,registry::UM_GorestainedButcher.Enrage.SizeScale,scalable_float_reference,,,,,,,,
GE_UM_GorestainedButcher_Enrage,1,AttackSpeed,Multiplicitive,1.3,,,,ScalableFloat,registry::UM_GorestainedButcher.Enrage.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UM_GorestainedButcher_Enrage,2,MoveSpeed,MultiplyCompound,1.3,,,,ScalableFloat,registry::UM_GorestainedButcher.Enrage.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UM_HornedSeer_OrbProjectile_Debuff,0,IncomingDamageMultiplier,MultiplyCompound,1.02,,,,ScalableFloat,registry::UM_HornedSeer.OrbProjectile.Debuff.DamageTakenMultiplier,scalable_float_reference,,,,,,,,
GE_UM_Outrunner_RangedSlow_Debuff,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::UM_Outrunner.RangedSlow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UM_SlaveCage_DebuffAura,0,Strength,MultiplyCompound,0.8,,,,ScalableFloat,registry::UM_SlaveCage.DebuffAura.PrimaryAttributesMultiplier,scalable_float_reference,,,,,,,,
GE_UM_SlaveCage_DebuffAura,1,Intellect,MultiplyCompound,0.8,,,,ScalableFloat,registry::UM_SlaveCage.DebuffAura.PrimaryAttributesMultiplier,scalable_float_reference,,,,,,,,
GE_UM_SlaveCage_DebuffAura,2,Agility,MultiplyCompound,0.8,,,,ScalableFloat,registry::UM_SlaveCage.DebuffAura.PrimaryAttributesMultiplier,scalable_float_reference,,,,,,,,
GE_VC_BossBrute_DropTreasure_Buff,0,MoveSpeed,Multiplicitive,1.0,,,,ScalableFloat,registry::VC_BossBrute.DropTreasure.Buff.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VC_BossBrute_DropTreasure_Buff,1,DamageScale,Multiplicitive,1.1,,,,ScalableFloat,registry::VC_BossBrute.DropTreasure.Buff.DamageScale,scalable_float_reference,,,,,,,,
GE_VC_BossBrute_Enrage,0,SizeScale,Multiplicitive,1.2,,,,ScalableFloat,registry::VC_BossBrute.Enrage.SizeScale,scalable_float_reference,,,,,,,,
GE_VC_BossBrute_Enrage,1,AttackSpeed,Multiplicitive,2.0,,,,ScalableFloat,registry::VC_BossBrute.Enrage.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VC_BossBrute_Enrage,2,MoveSpeed,Multiplicitive,1.4,,,,ScalableFloat,registry::VC_BossBrute.Enrage.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BlackburnMystic_CastProjectile_Slow,0,MoveSpeed,Multiplicitive,0.7,,,,ScalableFloat,registry::VV_BlackburnMystic.CastProjectile.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BlackburnMystic_Heal_Buff,0,SizeScale,Multiplicitive,1.15,,,,ScalableFloat,registry::VV_BlackburnMystic.Heal.Buff.SizeScale,scalable_float_reference,,,,,,,,
GE_VV_BlackburnMystic_Heal_Buff,1,DamageScale,Multiplicitive,1.25,,,,ScalableFloat,registry::VV_BlackburnMystic.Heal.Buff.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BossChilgar_IceColdWater_Slow_Linger,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::VV_BossChilgar.IceColdWater.SlowMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BossFrostTroll_Kaldurson_FireIsDeadBuff,0,DamageScale,Multiplicitive,1.05,,,,ScalableFloat,registry::VV_BossFrostTroll.Kaldurson.Fire.DamageScale,scalable_float_reference,,,,,,,,
GE_VV_BossFrostTroll_Kaldurson_IceIsDeadBuff,0,DamageScale,Multiplicitive,1.05,,,,ScalableFloat,registry::VV_BossFrostTroll.Kaldurson.Ice.DamageScale,scalable_float_reference,,,,,,,,
GE_VV_BossFrostTroll_SingleTargetDot_DamageReduction,0,IncomingDamageMultiplier,MultiplyCompound,1.0,,,,ScalableFloat,registry::VV_BossFrostTroll.SingleTargetDot.FireAbilityDamageMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BossFrostTroll_SlowAura_Slow,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::VV_BossFrostTroll.SlowAura.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BossKaldursonIce_SlowAura_Slow,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::VV_BossKaldursonIce.SlowAura.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_BossVikingMystic_GoBackToPhase1_PartyBuff,0,Haste,Additive,,VV_BossVikingMystic.GoBackToPhase1.Buff.HastePercent,,,ScalableFloat,registry::VV_BossVikingMystic.GoBackToPhase1.Buff.HastePercent,scalable_float_reference,,,,,,,,
GE_VV_FrenziedLooter_DropTreasure_Buff,0,MoveSpeed,Multiplicitive,0.95,,,,ScalableFloat,registry::VV_FrenziedLooter.DropTreasure.Buff.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_FrenziedLooter_DropTreasure_Buff,1,DamageScale,Multiplicitive,1.02,,,,ScalableFloat,registry::VV_FrenziedLooter.DropTreasure.Buff.DamageScale,scalable_float_reference,,,,,,,,
GE_VV_IcebitePIllager_Enrage_Buff,0,Haste,Multiplicitive,1.1,,,,ScalableFloat,registry::VV_IcebitePillager.Enrage.HasteIncrease,scalable_float_reference,,,,,,,,
GE_VV_IcebitePIllager_Enrage_Buff,1,DamageScale,Multiplicitive,1.1,,,,ScalableFloat,registry::VV_IcebitePillager.Enrage.DamageScaler,scalable_float_reference,,,,,,,,
GE_VV_IcebitePIllager_Enrage_Buff,2,SizeScale,Multiplicitive,1.1,,,,ScalableFloat,registry::VV_IcebitePillager.Enrage.SizeIncrease,scalable_float_reference,,,,,,,,
GE_VV_IcebitePIllager_Enrage_Buff,3,IncomingDamageMultiplier,Multiplicitive,1.03,,,,ScalableFloat,registry::VV_IcebitePillager.Enrage.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_VV_IcebitePIllager_Enrage_MaxHealthIncrease,0,MaxHealth,Multiplicitive,,VV_IcebitePillager.Enrage.MaxHealthIncrease,,,ScalableFloat,registry::VV_IcebitePillager.Enrage.MaxHealthIncrease,scalable_float_reference,,,,,,,,
GE_VV_IcebiteReaver_HasteBuff_Buff,0,AttackSpeed,Multiplicitive,1.25,,,,ScalableFloat,registry::VV_IcebiteReaver.HasteBuff.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_VV_IcebiteReaver_HasteBuff_Buff,1,DamageScale,Multiplicitive,1.25,,,,ScalableFloat,registry::VV_IcebiteReaver.HasteBuff.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_VV_IcebiteReaver_HasteBuff_Buff,2,IncomingDamageMultiplier,Multiplicitive,1.25,,,,ScalableFloat,registry::VV_IcebiteReaver.HasteBuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_VV_Shared_IceBite,0,IncomingDamageMultiplier,Multiplicitive,1.05,,,,ScalableFloat,registry::VV_Shared.IceBite.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Vigor_CastedSingleTargetDamage_ResourceCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_CastedSingleTargetHeal_ResourceCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_ChargedMovementSpeedSelfBuff_Cost,0,Mana,Additive,-18.0,,,,ScalableFloat,registry::Vigor.ChargedMovementSpeedSelfBuff.Cost,scalable_float_reference,,,,,,,,
GE_Vigor_ChargedMovementSpeedSelfBuff_SelfBuff,0,MoveSpeed,Multiplicitive,1.7,,,,ScalableFloat,registry::Vigor.ChargedMovementSpeedSelfBuff.SpeedIncrease,scalable_float_reference,,,,,,,,
GE_Vigor_ChargedMovementSpeedSelfBuff_SelfBuff,1,Avoidance,Additive,0.4,,,,ScalableFloat,registry::Vigor.ChargedMovementSpeedSelfBuff.AvoidanceIncrease,scalable_float_reference,,,,,,,,
GE_Vigor_DamageReductionAndImmunityBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,CT_AbilityConstants::Vigor.DamageReductionAndImmunityBuff.ReducedIncomingDamageScale,scalable_float_reference,,,,,,,,
GE_Vigor_DamageReductionAndImmunityBuff_CastingCost,0,Mana,Additive,-63.0,,,,ScalableFloat,CT_AbilityConstants::Vigor.DamageReductionAndImmunityBuff.ManaCost,scalable_float_reference,,,,,,,,
GE_Vigor_InstantAoeHeal_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_InstantFrontalConeDamageHeal_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_InstantResourceGain,0,Resources,Additive,3.0,,,,ScalableFloat,CT_AbilityConstants::Vigor.InstantResourceGain.ResourceGain,scalable_float_reference,,,,,,,,
GE_Vigor_InstantResourceGain_ManaCost,0,Mana,Additive,-96.0,,,,ScalableFloat,CT_AbilityConstants::Vigor.InstantResourceGain.ManaCost,scalable_float_reference,,,,,,,,
GE_Vigor_MetaResource_Gain,0,Resources,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Vigor_PartyHealAndSelfBuff_ResourceCost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_Shared_Absorb_DamageReduction,0,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_SingleAllyDispel_ResourceCost,0,Mana,Additive,-82.0,,,,ScalableFloat,CT_AbilityConstants::Vigor.SingleAllyDispel.ManaCost,scalable_float_reference,,,,,,,,
GE_Vigor_SingleTargetAbsorb_Cost,0,Resources,Additive,-1.0,,,,ScalableFloat,registry::Vigor.SingleTargetAbsorb.ResourceFractionCost,scalable_float_reference,,,,,,,,
GE_Vigor_SingleTargetAbsorb_Cost,1,Resources,AddFinal,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_SingleTargetAbsorb_UponRemovalBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.85,,,,ScalableFloat,registry::Vigor.Absorbs.UponRemovalBuff.IncomingDamageScaler,scalable_float_reference,,,,,,,,
GE_Vigor_SingleTargetChargedHot_ResourceCost,0,Resources,Additive,-1.0,,,,ScalableFloat,registry::Vigor.SingleTargetChargedHot.ResourceFractionCost,scalable_float_reference,,,,,,,,
GE_Vigor_SingleTargetChargedHot_ResourceCost,1,Resources,AddFinal,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_SingleTargetDot_ResourceCost,0,Resources,Additive,-1.0,,,,ScalableFloat,registry::Vigor.SingleTargetDot.ResourceFractionCost,scalable_float_reference,,,,,,,,
GE_Vigor_SingleTargetDot_ResourceCost,1,Resources,AddFinal,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_SingleTargetProjectileStun_ResourceCost,0,Mana,Additive,-0.0,,,,ScalableFloat,CT_AbilityConstants::Vigor.SingleTargetProjectileStun.ManaCost,scalable_float_reference,,,,,,,,
GE_Vigor_SkillshotAoeProjectile_ResourceCost,0,Resources,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Vigor_Talent_CastedSingleTargetDamage_StatBonusBuff,0,Spirit,Additive,0.2,,,,ScalableFloat,registry::Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.StatBonusIncrease,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_IncreasedMaxMana,0,ManaRegenRate,MultiplyCompound,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Haste,0.0,0.0,Source
GE_Vigor_Talent_InstantAoeHeal_DamageReduction_AoeBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Vigor.InstantAoeHeal.Talent.DamageReduction.ReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_ReducedIncomingAoeDamage,0,Avoidance,Additive,0.1,,,,ScalableFloat,registry::Vigor.Talent.ReducedIncomingAoeDamage.AdditionalReduction,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_ReducedIncomingMagicDamage,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Vigor.Talent.ReducedIncomingMagicDamage.Scaler,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_SingleTargetAbsorb_ReducedIncomingDamage,0,IncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Vigor.SingleTargetAbsorb.Talent.ReducedIncomingDamage.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_SingleTargetChargedHot_BuffIncreasesMaxHealth_Buff,0,MaxHealth,MultiplyCompound,1.05,,,,ScalableFloat,CT_AbilityConstants::Vigor.CastedSingleTargetDamage.Talent.SingleTargetChargedHot.BuffIncreasesMaxHealth.MaxHealthScaler,scalable_float_reference,,,,,,,,
GE_Vigor_Talent_SingleTargetDot_DamageToAoe_ResourceGain,0,Resources,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Warmaster_AoeIncite_FriendlyAura_Buff,0,MagicalIncomingDamageMultiplier,Multiplicitive,0.8,,,,ScalableFloat,registry::Warmaster.AoeIncite.FriendlyAura.IncomingMagicDamageScaler,scalable_float_reference,,,,,,,,
GE_Warmaster_DefenceBuff_Buff,0,BlockChance,Additive,0.25,,,,ScalableFloat,registry::Warmaster.DefenceBuff.BlockChanceScale,scalable_float_reference,,,,,,,,
GE_Warmaster_InstantMeleeCleave_BleedDebuff_EnfeeblingEffect,0,DamageScale,MultiplyCompound,0.9,,,,ScalableFloat,registry::Warmaster.InstantMeleeCleave.Enfeeble.TargetDamageScaleMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_MeleeAoeSlow_Debuff,0,MoveSpeed,Multiplicitive,0.9,,,,ScalableFloat,registry::Warmaster.MeleeAoeSlow.SingleStackMoveSpeedScale,scalable_float_reference,,,,,,,,
GE_Warmaster_MeleeAoeSlow_ResourceCost,0,Resources,Additive,0.0,,,,ScalableFloat,registry::Warmaster.MeleeAoeSlow.ComboPointCost,scalable_float_reference,,,,,,,,
GE_Warmaster_MeleeCleave_ReducedIncomingDamageFromTarget_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.97,,,,ScalableFloat,registry::Warmaster.MeleeCleave.ReducedIncomingDamageFromTarget.OutgoingDamageScalePerStack,scalable_float_reference,,,,,,,,
GE_Warmaster_MoveSpeedBuff_AllyBuff,0,MoveSpeed,Multiplicitive,1.25,,,,ScalableFloat,registry::Warmaster.MoveSpeedBuff.AllyMoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_Warmaster_MoveSpeedBuff_SelfBuff,0,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,registry::Warmaster.MoveSpeedBuff.SelfMoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_Warmaster_SharedToughnessAura_PartyBuff,0,PhysicalIncomingDamageMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.IncomingDamageScale,None,,,,,,
GE_Warmaster_SharedToughnessAura_PartyBuff,1,MagicalIncomingDamageMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.IncomingDamageScale,None,,,,,,
GE_Warmaster_SharedToughnessAura_SelfBuff,0,DamageScale,Multiplicitive,1.15,,,,ScalableFloat,registry::Warmaster.SharedToughnessAura.DamageIncreaseScaler,scalable_float_reference,,,,,,,,
GE_Warmaster_ShieldSelfBuff_Buff,0,DamageScale,MultiplyCompound,1.25,,,,ScalableFloat,registry::Warmaster.ShieldSelfBuff.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_ShieldSelfBuff_Buff,1,SizeScale,Override,1.2,,,,ScalableFloat,,,,,,,,,,
GE_Warmaster_ShieldSelfBuff_DamageReductionBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.75,,,,ScalableFloat,registry::Warmaster.ShieldSelfBuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_ShieldSelfBuff_SpiritCost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Warmaster_Talent_BouncyProjectile_FirstHitAoeDamageDebuff_Debuff_OwnerEffect,0,DamageScale,Division,1.2,,,,ScalableFloat,registry::Warmaster.BouncyProjectile.Talent.FirstHitAoeDamageDebuff.DamageDivision,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_DefenceBuff_IncreasedBlockChance,0,BlockChance,Additive,0.05,,,,ScalableFloat,registry::Warmaster.Talent.IncreasedBlockChance.AdditionalBlockChance,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_DefenceBuff_MeleeCleaveIncreasedDamageHeal,0,IncomingHealMultiplier,Multiplicitive,1.2,,,,ScalableFloat,registry::Warmaster.DefenceBuff.Talent.MeleeCleaveIncreasedDamageHeal.IncreasedIncomingHeal,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_DefenceBuff_MeleeCleaveIncreasedDamageHeal,1,BlockChance,Additive,0.2,,,,ScalableFloat,,,,,,,,,,
GE_Warmaster_Talent_HeavyMelee_SweepingStrikeApplied_IncreasedDamage_OwnerEffect,0,IncomingDamageMultiplier,MultiplyCompound,3.0,,,,ScalableFloat,registry::Warmaster.HeavyMelee.Talent.SweepingStrikeApplied.IncreasedDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_IncreasedArmor,0,Armor,Multiplicitive,1.2,,,,ScalableFloat,registry::Warmaster.Talent.IncreasedArmor.ArmorMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_IncreasedArmorFromAbilities_Buff,0,Armor,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Armor,None,,,,,,
GE_Warmaster_Talent_IncreasedBlockChance,0,BlockChance,Additive,0.05,,,,ScalableFloat,registry::Warmaster.Talent.IncreasedBlockChance.AdditionalBlockChance,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_IncreasedSpirit,0,Spirit,Additive,0.05,,,,ScalableFloat,registry::Warmaster.Talent.AddedSpiritPassive,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_IncreasedToughnessGenBuff,0,ResourcesSecond,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,MaxResourcesSecond,0.0,0.0,Target
GE_Warmaster_Talent_InstantMeleeCleave_ReducedAttackSpeed_Debuff,0,AttackSpeed,MultiplyCompound,0.8,,,,ScalableFloat,registry::Meiko.DurationalAoeDamageBuff.Talent.ReducedAttackSpeed.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_LowHealthBuff,0,BlockChance,Additive,0.05,,,,ScalableFloat,registry::Warmaster.Talent.LowHealthBuff.AdditionalBlockChance,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_LowHealthBuff,1,IncomingHealMultiplier,Multiplicitive,1.2,,,,ScalableFloat,registry::Warmaster.Talent.LowHealthBuff.IncomingHealMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MeleeAoeSlow_ReducedIncomingDamageFromTarget_RealBuff,0,PhysicalIncomingDamageMultiplier,MultiplyCompound,0.95,,,,ScalableFloat,registry::Warmaster.MeleeAoeSlow.Talent.ReducedIncomingDamageFromTarget.IncomingDamageDivider,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MeleeCleaveAbsorbBuff_ReducedDamageReflectDamage_DamageReduction,0,IncomingDamageMultiplier,Division,1.25,,,,ScalableFloat,registry::Warmaster.Talent.MeleeCleaveAbsorbBuff.ReducedDamageReflectDamage.IncomingDamageDivider,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MeleeCleave_MeleeAoeSlow_IncreasedDamageStun_OwnerEffect,0,IncomingDamageMultiplier,Multiplicitive,1.1,,,,ScalableFloat,registry::Warmaster.MeleeCleave.Talent.MeleeAoeSlow.IncreasedDamageStun.DamageMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MoveSpeedBuff_PartyAndIncreasedSpeed_SelfBuff,0,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,registry::Warmaster.MoveSpeedBuff.Talent.PartyAndIncreasedSpeed.SpeedMultiplier.Self,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MoveSpeedBuff_PartyAndIncreasedSpeed_TargetBuff,0,MoveSpeed,Multiplicitive,1.25,,,,ScalableFloat,registry::Warmaster.MoveSpeedBuff.Talent.PartyAndIncreasedSpeed.SpeedMultiplier.Target,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MoveToTargetStun_ArrivalMeleeAoeSlow_TargetExtraWarmasterDamage_OwnerEffect,0,IncomingDamageMultiplier,MultiplyCompound,1.2,,,,ScalableFloat,registry::Warmaster.MoveToTargetStun.Talent.ArrivalMeleeAoeSlow.TargetExtraWarmasterDamage.IncomingDamageScaler,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_MoveToTargetStun_IncreasedMoveSpeed,0,MoveSpeed,Multiplicitive,1.2,,,,ScalableFloat,registry::Warmaster.MoveToTargetStun.Talent.ChargesIncreasedSpeed.MoveSpeedIncrease,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_ReducedMagicDamageTaken,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Warmaster.Talent.ReducedMagicDamageTaken.MagicDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Talent_ToughnessBuff_Buff,0,Strength,MultiplyCompound,1.2,,,,ScalableFloat,registry::Warmaster.Toughness.Talent.ToughnessBuff.StrengthMultiplier,scalable_float_reference,,,,,,,,
GE_Warmaster_Toughness,0,MaxResourcesSecond,Override,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Warmaster_Toughness,1,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
